subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1077,상행,강남,일반,23,신사,2025-06-04 21:00:03,99
1077,상행,강남,일반,22,신사,2025-06-04 21:00:03,99
1077,하행,강남,일반,4,광교,2025-06-04 21:00:08,0
1077,상행,강남,일반,23,신사,2025-06-04 21:00:18,4
1077,상행,강남,일반,22,신사,2025-06-04 21:00:18,99
1077,하행,강남,일반,4,광교,2025-06-04 21:00:15,1
1077,상행,강남,일반,23,신사,2025-06-04 21:00:18,4
1002,외선,강남,일반,7443,성수,2025-06-04 21:00:05,99
1077,상행,강남,일반,22,신사,2025-06-04 21:00:18,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:00:05,99
1077,하행,강남,일반,4,광교,2025-06-04 21:00:15,1
1002,내선,강남,일반,2450,성수,2025-06-04 21:00:05,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:00:05,99
1077,상행,강남,일반,23,신사,2025-06-04 21:00:46,5
1002,외선,강남,일반,7443,성수,2025-06-04 21:00:15,99
1077,상행,강남,일반,22,신사,2025-06-04 21:00:46,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:00:15,99
1077,하행,강남,일반,4,광교,2025-06-04 21:00:15,1
1002,내선,강남,일반,2450,성수,2025-06-04 21:00:15,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:00:15,99
1077,상행,강남,일반,23,신사,2025-06-04 21:00:46,5
1002,외선,강남,일반,7443,성수,2025-06-04 21:00:30,99
1077,상행,강남,일반,22,신사,2025-06-04 21:00:46,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:00:30,99
1077,하행,강남,일반,4,광교,2025-06-04 21:00:15,1
1002,내선,강남,일반,2450,성수,2025-06-04 21:00:30,5
1002,내선,강남,일반,8452,성수,2025-06-04 21:00:30,99
1002,외선,강남,일반,7443,성수,2025-06-04 21:00:55,5
1077,상행,강남,일반,23,신사,2025-06-04 21:00:46,5
1077,상행,강남,일반,22,신사,2025-06-04 21:00:46,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:00:55,99
1077,하행,강남,일반,4,광교,2025-06-04 21:00:15,1
1002,내선,강남,일반,2450,성수,2025-06-04 21:00:55,5
1002,내선,강남,일반,8452,성수,2025-06-04 21:00:55,99
1002,외선,강남,일반,7443,성수,2025-06-04 21:01:06,5
1077,상행,강남,일반,23,신사,2025-06-04 21:00:46,5
1077,상행,강남,일반,22,신사,2025-06-04 21:00:46,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:01:06,99
1077,하행,강남,일반,4,광교,2025-06-04 21:00:15,2
1002,내선,강남,일반,2450,성수,2025-06-04 21:01:06,5
1002,내선,강남,일반,8452,성수,2025-06-04 21:01:06,99
1002,외선,강남,일반,7443,성수,2025-06-04 21:01:26,5
1077,상행,강남,일반,23,신사,2025-06-04 21:00:46,5
1077,상행,강남,일반,22,신사,2025-06-04 21:00:46,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:01:26,99
1077,하행,강남,일반,4,광교,2025-06-04 21:01:49,2
1002,내선,강남,일반,2450,성수,2025-06-04 21:01:26,5
1002,내선,강남,일반,8452,성수,2025-06-04 21:01:26,99
1002,외선,강남,일반,7443,성수,2025-06-04 21:01:31,5
1077,상행,강남,일반,23,신사,2025-06-04 21:00:46,5
1077,상행,강남,일반,22,신사,2025-06-04 21:00:46,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:01:31,99
1077,하행,강남,일반,4,광교,2025-06-04 21:01:49,0
1002,내선,강남,일반,2450,성수,2025-06-04 21:01:31,5
1002,내선,강남,일반,8452,성수,2025-06-04 21:01:31,99
1077,상행,강남,일반,23,신사,2025-06-04 21:02:34,0
1002,외선,강남,일반,7443,성수,2025-06-04 21:01:56,5
1077,상행,강남,일반,22,신사,2025-06-04 21:02:34,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:01:56,99
1002,내선,강남,일반,2450,성수,2025-06-04 21:01:56,3
1077,하행,강남,일반,7,광교,2025-06-04 21:02:18,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:01:56,99
1077,상행,강남,일반,23,신사,2025-06-04 21:02:34,0
1002,외선,강남,일반,7443,성수,2025-06-04 21:02:11,5
1077,상행,강남,일반,22,신사,2025-06-04 21:02:34,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:02:11,99
1002,내선,강남,일반,2450,성수,2025-06-04 21:02:11,0
1077,하행,강남,일반,7,광교,2025-06-04 21:02:18,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:02:11,99
1077,상행,강남,일반,23,신사,2025-06-04 21:02:58,1
1002,외선,강남,일반,7443,성수,2025-06-04 21:02:21,5
1077,상행,강남,일반,22,신사,2025-06-04 21:02:58,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:02:21,99
1077,하행,강남,일반,7,광교,2025-06-04 21:02:18,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:02:21,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:02:21,99
1077,상행,강남,일반,23,신사,2025-06-04 21:02:58,1
1002,외선,강남,일반,7443,성수,2025-06-04 21:02:46,3
1077,상행,강남,일반,22,신사,2025-06-04 21:02:58,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:02:46,99
1077,하행,강남,일반,7,광교,2025-06-04 21:02:18,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:02:46,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:02:46,99
1077,상행,강남,일반,23,신사,2025-06-04 21:02:58,1
1002,외선,강남,일반,7443,성수,2025-06-04 21:02:56,3
1077,상행,강남,일반,22,신사,2025-06-04 21:02:58,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:02:56,99
1077,하행,강남,일반,7,광교,2025-06-04 21:03:38,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:02:56,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:02:56,99
1002,외선,강남,일반,7443,성수,2025-06-04 21:03:11,0
1077,상행,강남,일반,23,신사,2025-06-04 21:02:58,1
1077,상행,강남,일반,22,신사,2025-06-04 21:02:58,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:03:11,99
1077,하행,강남,일반,7,광교,2025-06-04 21:03:43,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:03:11,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:03:11,99
1077,상행,강남,일반,23,신사,2025-06-04 21:02:58,1
1002,외선,강남,일반,2445,성수,2025-06-04 21:03:37,99
1077,상행,강남,일반,22,신사,2025-06-04 21:02:58,99
1002,외선,강남,일반,8447,성수,2025-06-04 21:03:37,99
1077,하행,강남,일반,7,광교,2025-06-04 21:03:52,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:03:37,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:03:37,99
1077,상행,강남,일반,23,신사,2025-06-04 21:04:33,2
1002,외선,강남,일반,2445,성수,2025-06-04 21:03:47,99
1077,상행,강남,일반,22,신사,2025-06-04 21:04:33,99
1002,외선,강남,일반,8447,성수,2025-06-04 21:03:47,99
1077,하행,강남,일반,7,광교,2025-06-04 21:03:52,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:03:47,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:03:47,99
1077,상행,강남,일반,23,신사,2025-06-04 21:04:33,0
1002,외선,강남,일반,2445,성수,2025-06-04 21:03:57,99
1077,상행,강남,일반,22,신사,2025-06-04 21:04:33,99
1002,외선,강남,일반,8447,성수,2025-06-04 21:03:57,99
1077,하행,강남,일반,7,광교,2025-06-04 21:03:52,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:03:57,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:03:57,99
1077,상행,강남,일반,22,신사,2025-06-04 21:03:50,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:04:22,99
1077,상행,강남,일반,13,신사,2025-06-04 21:03:50,99
1002,외선,강남,일반,8447,성수,2025-06-04 21:04:22,99
1077,하행,강남,일반,7,광교,2025-06-04 21:03:52,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:04:22,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:04:22,99
1077,상행,강남,일반,22,신사,2025-06-04 21:03:50,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:04:27,99
1077,상행,강남,일반,13,신사,2025-06-04 21:03:50,99
1002,외선,강남,일반,8447,성수,2025-06-04 21:04:27,99
1077,하행,강남,일반,7,광교,2025-06-04 21:05:11,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:04:27,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:04:27,99
1077,상행,강남,일반,22,신사,2025-06-04 21:05:20,99
1002,외선,강남,일반,2445,성수,2025-06-04 21:04:47,99
1077,상행,강남,일반,13,신사,2025-06-04 21:05:20,99
1002,외선,강남,일반,8447,성수,2025-06-04 21:04:47,99
1077,하행,강남,일반,7,광교,2025-06-04 21:05:11,99
1002,내선,강남,일반,8452,성수,2025-06-04 21:04:47,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:04:47,99
1077,상행,강남,일반,22,신사,2025-06-04 21:05:37,4
1002,외선,강남,일반,2445,성수,2025-06-04 21:05:12,99
1077,상행,강남,일반,13,신사,2025-06-04 21:05:37,99
1002,외선,강남,일반,8447,성수,2025-06-04 21:05:12,99
1077,하행,강남,일반,7,광교,2025-06-04 21:05:30,5
1002,내선,강남,일반,8452,성수,2025-06-04 21:05:12,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:05:12,99
1077,상행,강남,일반,22,신사,2025-06-04 21:05:37,4
1002,외선,강남,일반,2445,성수,2025-06-04 21:05:17,99
1077,상행,강남,일반,13,신사,2025-06-04 21:05:37,99
1002,외선,강남,일반,8447,성수,2025-06-04 21:05:17,99
1077,하행,강남,일반,7,광교,2025-06-04 21:05:30,5
1002,내선,강남,일반,8452,성수,2025-06-04 21:05:17,99
1002,내선,강남,일반,2454,성수,2025-06-04 21:05:17,99
1077,상행,강남,일반,22,신사,2025-06-04 21:06:04,5
1002,외선,강남,일반,2445,성수,2025-06-04 21:05:38,99
