rowNum,selectedCount,totalCount,subwayId,updnLine,trainLineNm,statnFid,statnTid,statnId,statnNm,trnsitCo,ordkey,subwayList,statnList,btrainSttus,barvlDt,btrainNo,bstatnId,bstatnNm,recptnDt,arvlMsg2,arvlMsg3,arvlCd,lstcarAt
12,22,22,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4185,1004000433,사당,2025-05-21 21:00:44,서울 도착,서울,1,0
4,23,23,1001,상행,청량리행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000청량리0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0492,1001000124,청량리,2025-05-21 21:02:09,서울 도착,서울,1,0
12,23,23,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4187,1004000433,사당,2025-05-21 21:04:03,서울 도착,서울,1,0
13,23,23,1001,하행,인천행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000인천0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,0201,1001000161,인천,2025-05-21 21:04:27,서울 도착,서울,1,0
2,23,23,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4684,1004000409,불암산,2025-05-21 21:05:43,서울 도착,서울,1,0
3,22,22,1001,상행,소요산행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000소요산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0192,1001000100,소요산,2025-05-21 21:06:10,서울 도착,서울,1,0
14,20,20,1001,하행,신창행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11001신창0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0699,1001080176,신창,2025-05-21 21:07:32,서울 도착,시청,1,0
2,21,21,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4200,1004000409,불암산,2025-05-21 21:09:00,서울 도착,서울,1,0
12,20,20,1004,하행,오이도행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000오이도0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4697,1004000456,오이도,2025-05-21 21:09:18,서울 도착,서울,1,0
11,20,20,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4189,1004000433,사당,2025-05-21 21:15:10,서울 도착,서울,1,0
