subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1004,하행,금정,일반,4521,오이도,2025-05-22 07:32:49,1
1001,하행,금정,일반,617,천안,2025-05-22 07:33:08,1
1001,상행,금정,일반,610,광운대,2025-05-22 07:34:00,1
1004,상행,금정,일반,4528,불암산,2025-05-22 07:36:20,1
1001,하행,금정,일반,415,병점,2025-05-22 07:37:56,1
1004,상행,금정,일반,4310,불암산,2025-05-22 07:42:42,1
1001,상행,금정,일반,422,광운대,2025-05-22 07:43:24,1
1004,하행,금정,일반,4523,오이도,2025-05-22 07:44:22,1
1004,상행,금정,일반,4530,불암산,2025-05-22 07:46:13,1
1001,하행,금정,일반,619,신창,2025-05-22 07:47:12,1
1001,하행,금정,일반,417,서동탄,2025-05-22 07:50:45,1
1001,상행,금정,일반,424,청량리,2025-05-22 07:50:48,1
1004,하행,금정,일반,4301,안산,2025-05-22 07:52:01,1
1004,상행,금정,일반,4532,불암산,2025-05-22 07:54:19,1
1001,하행,금정,일반,621,천안,2025-05-22 07:59:22,1
1001,상행,금정,일반,612,청량리,2025-05-22 08:01:25,1
1004,하행,금정,일반,4525,오이도,2025-05-22 08:01:32,1
1004,상행,금정,일반,4534,불암산,2025-05-22 08:02:01,1
1001,하행,금정,급행,1905,천안,2025-05-22 08:03:35,1
1004,상행,금정,일반,4536,불암산,2025-05-22 08:07:47,1
1001,상행,금정,일반,426,광운대,2025-05-22 08:08:06,1
1004,하행,금정,일반,4527,오이도,2025-05-22 08:08:12,1
1004,상행,금정,일반,4538,불암산,2025-05-22 08:12:38,1
1001,하행,금정,일반,419,병점,2025-05-22 08:12:53,1
1004,하행,금정,일반,4303,안산,2025-05-22 08:14:43,1
1001,상행,금정,일반,428,광운대,2025-05-22 08:15:34,1
1004,상행,금정,일반,4540,불암산,2025-05-22 08:17:06,1
1001,하행,금정,일반,623,신창,2025-05-22 08:18:14,1
1004,상행,금정,일반,4442,불암산,2025-05-22 08:19:45,1
1001,상행,금정,일반,614,청량리,2025-05-22 08:19:51,1
1004,상행,금정,일반,4446,불암산,2025-05-22 08:20:43,1
1001,하행,금정,일반,421,서동탄,2025-05-22 08:22:36,1
1004,하행,금정,일반,4529,오이도,2025-05-22 08:22:38,1
1004,하행,금정,일반,4531,오이도,2025-05-22 08:25:40,1
1001,상행,금정,일반,430,구로,2025-05-22 08:27:30,1
1004,상행,금정,일반,4544,불암산,2025-05-22 08:29:20,1
1001,하행,금정,일반,625,신창,2025-05-22 08:33:24,1
1001,상행,금정,일반,616,광운대,2025-05-22 08:33:30,1
1004,하행,금정,일반,4533,오이도,2025-05-22 08:35:53,1
1001,하행,금정,급행,1907,천안,2025-05-22 08:37:38,1
1004,상행,금정,일반,4548,불암산,2025-05-22 08:40:29,1
1004,하행,금정,일반,4535,오이도,2025-05-22 08:41:27,1
1001,상행,금정,급행,1906,청량리,2025-05-22 08:41:35,1
1001,상행,금정,일반,432,광운대,2025-05-22 08:44:49,1
1004,하행,금정,일반,4305,안산,2025-05-22 08:47:17,1
1001,하행,금정,일반,423,서동탄,2025-05-22 08:48:26,1
1004,하행,금정,일반,4537,오이도,2025-05-22 08:50:55,1
1004,상행,금정,일반,4550,불암산,2025-05-22 08:50:57,1
1001,하행,금정,일반,425,서동탄,2025-05-22 08:51:51,1
1001,상행,금정,일반,618,구로,2025-05-22 08:51:58,1
1004,상행,금정,일반,4312,불암산,2025-05-22 08:56:59,1
1004,하행,금정,일반,4539,오이도,2025-05-22 08:57:24,1
1001,상행,금정,일반,434,청량리,2025-05-22 09:00:24,1
1004,하행,금정,일반,4307,안산,2025-05-22 09:00:57,1
1004,상행,금정,일반,4552,불암산,2025-05-22 09:02:12,1
1001,하행,금정,일반,627,신창,2025-05-22 09:02:59,1
1001,하행,금정,급행,1909,천안,2025-05-22 09:07:22,1
1001,상행,금정,일반,620,광운대,2025-05-22 09:10:18,1
1004,상행,금정,일반,4314,불암산,2025-05-22 09:11:55,1
1004,하행,금정,일반,4541,오이도,2025-05-22 09:13:30,1
1001,하행,금정,일반,427,서동탄,2025-05-22 09:15:19,1
1004,상행,금정,일반,4554,불암산,2025-05-22 09:17:59,1
1004,하행,금정,일반,4543,오이도,2025-05-22 09:18:45,1
1001,상행,금정,급행,1908,청량리,2025-05-22 09:19:42,1
1001,상행,금정,일반,622,광운대,2025-05-22 09:22:04,1
1001,하행,금정,일반,629,신창,2025-05-22 09:22:38,1
1004,하행,금정,일반,4719,오이도,2025-05-22 09:26:06,1
1001,하행,금정,급행,1911,천안,2025-05-22 09:26:14,1
1004,상행,금정,일반,4556,불암산,2025-05-22 09:28:15,1
1004,하행,금정,일반,4309,안산,2025-05-22 09:29:47,1
