subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1006,상행,약수,일반,6046,응암순환(상선),2025-05-22 07:30:08,1
1003,상행,약수,일반,3062,대화,2025-05-22 07:30:11,1
1003,하행,약수,일반,3035,오금,2025-05-22 07:32:00,1
1003,상행,약수,일반,3064,대화,2025-05-22 07:32:21,1
1006,하행,약수,일반,6029,봉화산,2025-05-22 07:33:40,1
1006,상행,약수,일반,6048,응암순환(상선),2025-05-22 07:33:51,1
1003,상행,약수,일반,3066,구파발,2025-05-22 07:36:35,1
1003,하행,약수,일반,3037,오금,2025-05-22 07:36:57,1
1006,상행,약수,일반,6050,응암순환(상선),2025-05-22 07:38:42,1
1003,상행,약수,일반,3068,대화,2025-05-22 07:40:05,1
1003,하행,약수,일반,3039,오금,2025-05-22 07:40:27,1
1006,하행,약수,일반,6031,신내,2025-05-22 07:41:08,1
1006,상행,약수,일반,6052,응암순환(상선),2025-05-22 07:42:04,1
1003,하행,약수,일반,3041,오금,2025-05-22 07:44:53,1
1006,상행,약수,일반,6054,응암순환(상선),2025-05-22 07:45:27,1
1003,상행,약수,일반,3070,구파발,2025-05-22 07:45:58,1
1003,하행,약수,일반,3043,오금,2025-05-22 07:47:05,1
1006,하행,약수,일반,6033,봉화산,2025-05-22 07:47:53,1
1003,상행,약수,일반,3072,대화,2025-05-22 07:48:59,1
1006,상행,약수,일반,6056,응암순환(상선),2025-05-22 07:49:33,1
1003,상행,약수,일반,3074,구파발,2025-05-22 07:52:44,1
1006,상행,약수,일반,6058,응암순환(상선),2025-05-22 07:52:55,1
1003,하행,약수,일반,3047,수서,2025-05-22 07:53:08,1
1006,하행,약수,일반,6035,신내,2025-05-22 07:53:51,1
1003,하행,약수,일반,3049,오금,2025-05-22 07:57:01,1
1006,상행,약수,일반,6060,응암순환(상선),2025-05-22 07:58:09,1
1003,상행,약수,일반,3076,대화,2025-05-22 07:58:57,1
1006,하행,약수,일반,6037,봉화산,2025-05-22 08:00:12,1
1006,상행,약수,일반,6062,응암순환(상선),2025-05-22 08:01:30,1
1003,하행,약수,일반,3051,오금,2025-05-22 08:01:44,1
1003,상행,약수,일반,3078,대화,2025-05-22 08:03:41,1
1006,상행,약수,일반,6064,응암순환(상선),2025-05-22 08:05:59,1
1003,상행,약수,일반,3080,대화,2025-05-22 08:05:59,1
1006,하행,약수,일반,6039,신내,2025-05-22 08:07:39,1
1003,하행,약수,일반,3055,오금,2025-05-22 08:08:41,1
1006,하행,약수,일반,6041,봉화산,2025-05-22 08:09:31,1
1003,상행,약수,일반,3082,구파발,2025-05-22 08:10:38,1
1006,하행,약수,일반,6043,봉화산,2025-05-22 08:13:15,1
1006,상행,약수,일반,6066,응암순환(상선),2025-05-22 08:13:26,1
1003,상행,약수,일반,3084,대화,2025-05-22 08:14:28,1
1003,하행,약수,일반,3057,오금,2025-05-22 08:14:52,1
1006,상행,약수,일반,6068,응암순환(상선),2025-05-22 08:16:48,1
1003,하행,약수,일반,3059,오금,2025-05-22 08:17:15,1
1006,하행,약수,일반,6045,신내,2025-05-22 08:17:21,1
1003,상행,약수,일반,3086,구파발,2025-05-22 08:17:38,1
1006,상행,약수,일반,6070,응암순환(상선),2025-05-22 08:19:02,1
1003,하행,약수,일반,3061,수서,2025-05-22 08:21:12,1
1006,상행,약수,일반,6072,응암순환(상선),2025-05-22 08:21:16,1
1003,상행,약수,일반,3088,대화,2025-05-22 08:22:22,1
1006,하행,약수,일반,6047,봉화산,2025-05-22 08:23:42,1
1003,하행,약수,일반,3063,오금,2025-05-22 08:24:21,1
1003,상행,약수,일반,3090,구파발,2025-05-22 08:25:30,1
1006,상행,약수,일반,6074,응암순환(상선),2025-05-22 08:25:45,1
1006,하행,약수,일반,6049,봉화산,2025-05-22 08:27:03,1
1003,상행,약수,일반,3092,대화,2025-05-22 08:29:22,1
1006,상행,약수,일반,6076,응암순환(상선),2025-05-22 08:29:28,1
1003,하행,약수,일반,3065,오금,2025-05-22 08:30:32,1
1006,하행,약수,일반,6051,봉화산,2025-05-22 08:30:47,1
1003,하행,약수,일반,3067,오금,2025-05-22 08:32:51,1
1006,상행,약수,일반,6078,응암순환(상선),2025-05-22 08:33:12,1
1003,상행,약수,일반,3094,구파발,2025-05-22 08:33:14,1
1006,하행,약수,일반,6053,봉화산,2025-05-22 08:36:22,1
1003,상행,약수,일반,3096,구파발,2025-05-22 08:36:26,1
1003,하행,약수,일반,3069,오금,2025-05-22 08:36:51,1
1006,상행,약수,일반,6080,응암순환(상선),2025-05-22 08:39:10,1
1003,상행,약수,일반,3098,대화,2025-05-22 08:39:29,1
1003,하행,약수,일반,3073,수서,2025-05-22 08:39:52,1
1006,하행,약수,일반,6055,신내,2025-05-22 08:40:29,1
1006,상행,약수,일반,6082,응암순환(상선),2025-05-22 08:41:47,1
1003,상행,약수,일반,3100,구파발,2025-05-22 08:43:17,1
1006,하행,약수,일반,6057,봉화산,2025-05-22 08:44:57,1
1003,하행,약수,일반,3075,오금,2025-05-22 08:45:15,1
1003,상행,약수,일반,3102,대화,2025-05-22 08:46:23,1
1006,상행,약수,일반,6084,응암순환(상선),2025-05-22 08:47:00,1
1006,하행,약수,일반,6059,봉화산,2025-05-22 08:48:41,1
1003,상행,약수,일반,3104,구파발,2025-05-22 08:50:15,1
1006,상행,약수,일반,6086,새절(신사),2025-05-22 08:51:29,1
