subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1005,상행,명일,일반,5040,강동,2025-05-22 07:30:07,1
1005,하행,명일,일반,5015,하남검단산,2025-05-22 07:31:18,1
1005,상행,명일,일반,5042,방화,2025-05-22 07:35:33,1
1005,상행,명일,일반,5044,방화,2025-05-22 07:42:01,1
1005,하행,명일,일반,5017,하남검단산,2025-05-22 07:43:13,1
1005,상행,명일,일반,5046,방화,2025-05-22 07:48:09,1
1005,하행,명일,일반,5019,하남검단산,2025-05-22 07:50:22,1
1005,상행,명일,일반,5048,강동,2025-05-22 07:50:52,1
1005,하행,명일,일반,5021,하남검단산,2025-05-22 07:54:47,1
1005,상행,명일,일반,5050,방화,2025-05-22 07:54:57,1
1005,상행,명일,일반,5052,방화,2025-05-22 08:00:03,1
1005,상행,명일,일반,5054,방화,2025-05-22 08:04:49,1
1005,하행,명일,일반,5023,하남검단산,2025-05-22 08:05:20,1
1005,상행,명일,일반,5056,방화,2025-05-22 08:07:33,1
1005,상행,명일,일반,5058,방화,2025-05-22 08:11:58,1
1005,하행,명일,일반,5025,하남검단산,2025-05-22 08:15:12,1
1005,상행,명일,일반,5060,방화,2025-05-22 08:17:25,1
1005,상행,명일,일반,5062,방화,2025-05-22 08:20:29,1
1005,상행,명일,일반,5402,강동,2025-05-22 08:24:13,1
1005,하행,명일,일반,5027,하남검단산,2025-05-22 08:24:23,1
1005,상행,명일,일반,5064,방화,2025-05-22 08:28:18,1
1005,상행,명일,일반,5066,방화,2025-05-22 08:33:45,1
1005,하행,명일,일반,5029,하남검단산,2025-05-22 08:36:18,1
1005,하행,명일,일반,5401,하남검단산,2025-05-22 08:40:44,1
1005,상행,명일,일반,5068,방화,2025-05-22 08:41:55,1
1005,하행,명일,일반,5031,상일동,2025-05-22 08:44:08,1
1005,상행,명일,일반,5070,방화,2025-05-22 08:50:05,1
1005,하행,명일,일반,5033,하남검단산,2025-05-22 08:51:57,1
1005,상행,명일,일반,5072,방화,2025-05-22 08:58:15,1
1005,하행,명일,일반,5035,하남검단산,2025-05-22 09:00:48,1
1005,상행,명일,일반,5404,방화,2025-05-22 09:02:00,1
1005,하행,명일,일반,5037,상일동,2025-05-22 09:07:37,1
1005,상행,명일,일반,5074,방화,2025-05-22 09:09:29,1
1005,하행,명일,일반,5039,하남검단산,2025-05-22 09:14:05,1
1005,상행,명일,일반,5076,방화,2025-05-22 09:18:20,1
1005,하행,명일,일반,5041,하남검단산,2025-05-22 09:21:54,1
1005,상행,명일,일반,5406,방화,2025-05-22 09:22:04,1
1005,하행,명일,일반,5043,상일동,2025-05-22 09:28:02,1
1005,상행,명일,일반,5078,방화,2025-05-22 09:29:54,1
