subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1007,하행,고속터미널,일반,7041,석남,2025-05-25 07:59:55,1
1003,하행,고속터미널,일반,3039,오금,2025-05-25 08:00:17,1
1003,상행,고속터미널,일반,3058,대화,2025-05-25 08:00:36,1
1007,상행,고속터미널,일반,7042,도봉산,2025-05-25 08:00:46,1
1007,상행,고속터미널,일반,7044,장암,2025-05-25 08:05:33,1
1003,상행,고속터미널,일반,3060,구파발,2025-05-25 08:06:04,1
1003,하행,고속터미널,일반,3041,오금,2025-05-25 08:06:22,1
1007,하행,고속터미널,일반,7043,온수,2025-05-25 08:06:24,1
1009,상행,고속터미널,일반,9032,중앙보훈병원,2025-05-25 08:11:12,1
1003,상행,고속터미널,일반,3064,대화,2025-05-25 08:11:50,1
1007,상행,고속터미널,일반,7046,도봉산,2025-05-25 08:12:42,1
1003,하행,고속터미널,일반,3043,오금,2025-05-25 08:13:59,1
1007,하행,고속터미널,일반,7045,석남,2025-05-25 08:14:34,1
1003,상행,고속터미널,일반,3066,구파발,2025-05-25 08:18:02,1
1007,상행,고속터미널,일반,7048,장암,2025-05-25 08:18:29,1
1003,하행,고속터미널,일반,3045,오금,2025-05-25 08:19:36,1
1009,상행,고속터미널,급행,9528,중앙보훈병원,2025-05-25 08:20:11,1
1007,하행,고속터미널,일반,7047,온수,2025-05-25 08:20:22,1
1003,상행,고속터미널,일반,3068,대화,2025-05-25 08:23:44,1
1007,상행,고속터미널,일반,7050,도봉산,2025-05-25 08:26:40,1
1007,하행,고속터미널,일반,7049,석남,2025-05-25 08:27:33,1
1003,하행,고속터미널,일반,3047,오금,2025-05-25 08:28:22,1
1007,상행,고속터미널,일반,7052,장암,2025-05-25 08:32:09,1
1003,상행,고속터미널,일반,3070,구파발,2025-05-25 08:32:28,1
1007,하행,고속터미널,일반,7051,온수,2025-05-25 08:34:01,1
1003,하행,고속터미널,일반,3049,오금,2025-05-25 08:34:35,1
1003,상행,고속터미널,일반,3072,대화,2025-05-25 08:36:11,1
1007,상행,고속터미널,일반,7054,도봉산,2025-05-25 08:38:16,1
1007,하행,고속터미널,일반,7053,석남,2025-05-25 08:39:28,1
1003,상행,고속터미널,일반,3074,구파발,2025-05-25 08:43:08,1
1003,하행,고속터미널,일반,3051,오금,2025-05-25 08:43:26,1
1007,상행,고속터미널,일반,7056,장암,2025-05-25 08:45:05,1
1007,하행,고속터미널,일반,7055,온수,2025-05-25 08:46:58,1
1003,하행,고속터미널,일반,3053,오금,2025-05-25 08:47:03,1
1003,상행,고속터미널,일반,3076,대화,2025-05-25 08:50:24,1
1007,상행,고속터미널,일반,7058,도봉산,2025-05-25 08:52:19,1
1007,하행,고속터미널,일반,7057,석남,2025-05-25 08:53:51,1
1003,하행,고속터미널,일반,3055,오금,2025-05-25 08:53:54,1
1003,상행,고속터미널,일반,3078,구파발,2025-05-25 08:57:22,1
1007,상행,고속터미널,일반,7060,장암,2025-05-25 08:59:09,1
1003,하행,고속터미널,일반,3057,오금,2025-05-25 09:00:07,1
1007,하행,고속터미널,일반,7059,온수,2025-05-25 09:00:20,1
1003,상행,고속터미널,일반,3080,대화,2025-05-25 09:02:15,1
1007,상행,고속터미널,일반,7062,도봉산,2025-05-25 09:05:37,1
1003,하행,고속터미널,일반,3059,오금,2025-05-25 09:06:57,1
1007,하행,고속터미널,일반,7061,석남,2025-05-25 09:07:09,1
1003,상행,고속터미널,일반,3082,구파발,2025-05-25 09:07:17,1
1007,상행,고속터미널,일반,7064,장암,2025-05-25 09:10:44,1
1003,하행,고속터미널,일반,3061,오금,2025-05-25 09:11:21,1
1003,상행,고속터미널,일반,3084,대화,2025-05-25 09:13:31,1
1007,하행,고속터미널,일반,7063,온수,2025-05-25 09:13:37,1
1007,상행,고속터미널,일반,7066,도봉산,2025-05-25 09:17:53,1
1003,하행,고속터미널,일반,3063,오금,2025-05-25 09:19:31,1
1003,상행,고속터미널,일반,3086,구파발,2025-05-25 09:19:51,1
1007,하행,고속터미널,일반,7065,석남,2025-05-25 09:20:07,1
1007,상행,고속터미널,일반,7068,장암,2025-05-25 09:24:02,1
1003,하행,고속터미널,일반,3065,오금,2025-05-25 09:24:30,1
1003,상행,고속터미널,일반,3090,대화,2025-05-25 09:26:04,1
1007,하행,고속터미널,일반,7067,온수,2025-05-25 09:27:16,1
