subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1001,상행,서울,일반,0024,양주,2025-05-25 07:57:10,1
1001,하행,서울,급행,1907,천안,2025-05-25 07:57:39,1
1004,하행,서울,일반,4303,안산,2025-05-25 07:58:54,1
1001,상행,서울,일반,0416,광운대,2025-05-25 07:59:30,1
1004,상행,서울,일반,4514,불암산,2025-05-25 07:59:43,1
1001,하행,서울,일반,0423,서동탄,2025-05-25 08:01:43,1
1004,하행,서울,일반,4019,사당,2025-05-25 08:02:06,1
1001,상행,서울,일반,0608,광운대,2025-05-25 08:03:46,1
1004,상행,서울,일반,4028,불암산,2025-05-25 08:05:29,1
1001,하행,서울,일반,0035,인천,2025-05-25 08:05:44,1
1001,상행,서울,일반,0026,소요산,2025-05-25 08:08:09,1
1004,상행,서울,일반,4516,불암산,2025-05-25 08:11:49,1
1001,상행,서울,일반,0418,청량리,2025-05-25 08:11:56,1
1001,하행,서울,일반,0801,구로,2025-05-25 08:12:02,1
1004,하행,서울,일반,4527,오이도,2025-05-25 08:14:15,1
1001,상행,서울,일반,0028,의정부,2025-05-25 08:14:50,1
1004,하행,서울,일반,4529,오이도,2025-05-25 08:16:58,1
1004,상행,서울,일반,4308,불암산,2025-05-25 08:17:15,1
1001,하행,서울,일반,0633,신창,2025-05-25 08:17:18,1
1001,상행,서울,일반,0420,동묘앞,2025-05-25 08:19:05,1
1004,하행,서울,일반,4021,사당,2025-05-25 08:19:42,1
1001,하행,서울,일반,0039,인천,2025-05-25 08:20:31,1
1001,하행,서울,일반,1909,신창,2025-05-25 08:23:45,1
1004,상행,서울,일반,4518,불암산,2025-05-25 08:24:08,1
1004,하행,서울,일반,4531,오이도,2025-05-25 08:24:55,1
1001,상행,서울,일반,0030,동두천,2025-05-25 08:25:50,1
1001,하행,서울,일반,0425,서동탄,2025-05-25 08:27:58,1
1001,상행,서울,일반,0610,청량리,2025-05-25 08:30:03,1
1004,상행,서울,일반,4030,불암산,2025-05-25 08:30:32,1
1004,하행,서울,일반,4023,사당,2025-05-25 08:31:53,1
1001,하행,서울,일반,0041,인천,2025-05-25 08:33:06,1
1001,하행,서울,일반,0637,신창,2025-05-25 08:36:06,1
1001,상행,서울,일반,0422,광운대,2025-05-25 08:36:18,1
1004,하행,서울,일반,4533,오이도,2025-05-25 08:38:28,1
1004,상행,서울,일반,4520,불암산,2025-05-25 08:38:46,1
1001,상행,서울,일반,0032,광운대,2025-05-25 08:39:45,1
1004,상행,서울,일반,4522,불암산,2025-05-25 08:42:02,1
1001,상행,서울,일반,0424,광운대,2025-05-25 08:43:19,1
1004,하행,서울,일반,4025,사당,2025-05-25 08:43:54,1
1001,하행,서울,일반,0043,인천,2025-05-25 08:44:15,1
1001,하행,서울,급행,1911,천안,2025-05-25 08:44:56,1
1004,상행,서울,일반,4032,불암산,2025-05-25 08:47:32,1
1001,상행,서울,일반,0612,청량리,2025-05-25 08:48:14,1
1004,하행,서울,일반,4535,오이도,2025-05-25 08:50:59,1
1001,하행,서울,일반,0427,서동탄,2025-05-25 08:52:05,1
1001,상행,서울,일반,0034,양주,2025-05-25 08:53:07,1
1004,상행,서울,일반,4524,불암산,2025-05-25 08:54:59,1
1004,하행,서울,일반,4027,사당,2025-05-25 08:56:51,1
1001,하행,서울,일반,0803,구로,2025-05-25 08:59:02,1
1001,상행,서울,일반,0426,광운대,2025-05-25 09:01:04,1
1004,하행,서울,일반,4537,오이도,2025-05-25 09:01:43,1
1004,상행,서울,일반,4034,불암산,2025-05-25 09:02:00,1
1001,하행,서울,일반,0639,천안,2025-05-25 09:02:55,1
1001,상행,서울,일반,0614,청량리,2025-05-25 09:04:41,1
1001,하행,서울,일반,0047,인천,2025-05-25 09:06:10,1
1004,상행,서울,일반,4526,불암산,2025-05-25 09:06:19,1
1004,하행,서울,일반,4029,사당,2025-05-25 09:07:08,1
1001,상행,서울,일반,0036,소요산,2025-05-25 09:08:10,1
1004,상행,서울,일반,4036,불암산,2025-05-25 09:11:55,1
1001,하행,서울,일반,0429,서동탄,2025-05-25 09:12:52,1
1004,하행,서울,일반,4539,오이도,2025-05-25 09:13:17,1
1001,상행,서울,일반,0038,광운대,2025-05-25 09:13:46,1
1004,상행,서울,일반,4528,불암산,2025-05-25 09:17:22,1
1001,하행,서울,일반,0641,천안,2025-05-25 09:19:10,1
1004,하행,서울,일반,4031,사당,2025-05-25 09:19:14,1
1001,하행,서울,일반,0049,인천,2025-05-25 09:19:50,1
1001,상행,서울,일반,0616,광운대,2025-05-25 09:20:25,1
1004,상행,서울,일반,4038,불암산,2025-05-25 09:23:26,1
1001,상행,서울,일반,1906,청량리,2025-05-25 09:24:44,1
1004,하행,서울,일반,4541,오이도,2025-05-25 09:25:52,1
1001,하행,서울,일반,0051,인천,2025-05-25 09:26:58,1
1004,상행,서울,일반,4310,불암산,2025-05-25 09:28:19,1
1001,하행,서울,일반,0431,병점,2025-05-25 09:29:52,1
1001,상행,서울,일반,0040,동두천,2025-05-25 09:29:57,1
