subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1005,상행,왕십리,일반,5030,방화,2025-05-25 08:00:27,1
1005,하행,왕십리,일반,5525,마천,2025-05-25 08:00:38,1
1005,하행,왕십리,일반,5023,하남검단산,2025-05-25 08:05:44,1
1005,상행,왕십리,일반,5520,방화,2025-05-25 08:07:57,1
1005,하행,왕십리,일반,5527,마천,2025-05-25 08:13:13,1
1005,상행,왕십리,일반,5032,방화,2025-05-25 08:14:04,1
1005,하행,왕십리,일반,5025,하남검단산,2025-05-25 08:19:00,1
1005,상행,왕십리,일반,5522,방화,2025-05-25 08:20:32,1
1005,하행,왕십리,일반,5529,마천,2025-05-25 08:25:48,1
1005,상행,왕십리,일반,5034,방화,2025-05-25 08:27:00,1
1005,하행,왕십리,일반,5027,하남검단산,2025-05-25 08:32:57,1
1005,상행,왕십리,일반,5524,방화,2025-05-25 08:33:28,1
1005,하행,왕십리,일반,5531,마천,2025-05-25 08:38:24,1
1005,상행,왕십리,일반,5036,방화,2025-05-25 08:41:38,1
1005,상행,왕십리,일반,5526,방화,2025-05-25 08:46:24,1
1005,하행,왕십리,일반,5029,하남검단산,2025-05-25 08:46:34,1
1005,하행,왕십리,일반,5533,마천,2025-05-25 08:52:21,1
1005,상행,왕십리,일반,5038,방화,2025-05-25 08:53:12,1
1005,상행,왕십리,일반,5528,방화,2025-05-25 08:58:59,1
1005,하행,왕십리,일반,5031,하남검단산,2025-05-25 08:59:09,1
1005,하행,왕십리,일반,5535,마천,2025-05-25 09:04:36,1
1005,상행,왕십리,일반,5040,방화,2025-05-25 09:06:28,1
1005,하행,왕십리,일반,5033,하남검단산,2025-05-25 09:11:45,1
1005,상행,왕십리,일반,5530,방화,2025-05-25 09:13:17,1
1005,하행,왕십리,일반,5537,마천,2025-05-25 09:17:52,1
1005,상행,왕십리,일반,5042,방화,2025-05-25 09:20:05,1
1005,하행,왕십리,일반,5035,하남검단산,2025-05-25 09:24:00,1
1005,상행,왕십리,일반,5532,방화,2025-05-25 09:25:52,1
