rowNum,selectedCount,totalCount,subwayId,updnLine,trainLineNm,statnFid,statnTid,statnId,statnNm,trnsitCo,ordkey,subwayList,statnList,btrainSttus,barvlDt,btrainNo,bstatnId,bstatnNm,recptnDt,arvlMsg2,arvlMsg3,arvlCd,lstcarAt
5,21,21,1001,상행,청량리행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000청량리0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0690,1001000124,청량리,2025-06-03 21:00:09,서울 도착,서울,1,0
2,23,23,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4658,1004000409,불암산,2025-06-03 21:00:22,서울 도착,서울,1,0
11,21,21,1001,하행,인천행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000인천0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0189,1001000161,인천,2025-06-03 21:00:38,서울 도착,서울,1,0
5,21,21,1001,상행,의정부행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01001의정부0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,150,0174,1001000110,의정부,2025-06-03 21:01:57,서울 도착,남영,1,0
11,21,21,1001,하행,천안행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000천안0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0713,1001080169,천안,2025-06-03 21:03:46,서울 도착,서울,1,0
10,21,21,1004,하행,오이도행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000오이도0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4671,1004000456,오이도,2025-06-03 21:04:34,서울 도착,서울,1,0
10,21,21,1001,하행,구로행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000구로0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0817,1001000141,구로,2025-06-03 21:06:30,서울 도착,서울,1,0
1,20,20,1001,상행,광운대행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000광운대0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0484,1001000119,광운대,2025-06-03 21:06:33,서울 도착,서울,1,0
5,18,18,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01001불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,85,4660,1004000409,불암산,2025-06-03 21:08:14,서울 도착,숙대입구,1,0
10,19,19,1001,하행,서동탄행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000서동탄0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0493,1001801571,서동탄,2025-06-03 21:09:19,서울 도착,서울,1,0
1,19,19,1001,상행,소요산행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000소요산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0176,1001000100,소요산,2025-06-03 21:09:53,서울 도착,서울,1,0
9,18,18,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4153,1004000433,사당,2025-06-03 21:11:54,서울 도착,서울,1,0
10,19,19,1001,하행,신창행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000신창0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0715,1001080176,신창,2025-06-03 21:12:28,서울 도착,서울,1,0
1,17,17,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4172,1004000409,불암산,2025-06-03 21:12:44,서울 도착,서울,1,0
11,19,19,1001,하행,인천행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000인천0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0193,1001000161,인천,2025-06-03 21:17:01,서울 도착,서울,1,0
2,19,19,1001,상행,양주행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000양주0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0178,1001000107,양주,2025-06-03 21:17:41,서울 도착,서울,1,0
10,19,19,1004,하행,오이도행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000오이도0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4673,1004000456,오이도,2025-06-03 21:18:23,서울 도착,서울,1,0
1,19,19,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4662,1004000409,불암산,2025-06-03 21:19:45,서울 도착,서울,1,0
9,18,18,1001,하행,병점행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000병점0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0495,1001080157,병점,2025-06-03 21:20:31,서울 도착,서울,1,0
11,19,19,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11001사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,72,4155,1004000433,사당,2025-06-03 21:20:34,서울 도착,회현,1,0
1,19,19,1001,상행,광운대행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000광운대0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0692,1001000119,광운대,2025-06-03 21:21:41,서울 도착,서울,1,0
6,20,20,1001,상행,의정부행 - 시청방면,1001000134,1001000132,1001000133,서울,4,02001의정부0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0180,1001000110,의정부,2025-06-03 21:25:14,서울 도착,남영,1,0
1,20,20,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4174,1004000409,불암산,2025-06-03 21:25:15,서울 도착,서울,1,0
8,18,18,1004,하행,오이도행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000오이도0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4675,1004000456,오이도,2025-06-03 21:26:04,서울 도착,서울,1,0
9,18,18,1001,하행,인천행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000인천0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0195,1001000161,인천,2025-06-03 21:28:20,서울 도착,서울,1,0
12,19,19,1001,하행,신창행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11001신창0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0717,1001080176,신창,2025-06-03 21:28:45,서울 도착,시청,1,0
2,18,18,1001,상행,청량리행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000청량리0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,1946,1001000124,청량리,2025-06-03 21:28:51,서울 도착,서울,1,0
1,19,19,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4664,1004000409,불암산,2025-06-03 21:30:43,서울 도착,서울,1,0
10,19,19,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4159,1004000433,사당,2025-06-03 21:33:10,서울 도착,서울,1,0
1,20,20,1001,상행,광운대행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000광운대0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0694,1001000119,광운대,2025-06-03 21:33:58,서울 도착,서울,1,0
13,21,21,1001,하행,인천행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11001인천0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0197,1001000161,인천,2025-06-03 21:34:00,서울 도착,시청,1,0
2,21,21,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4176,1004000409,불암산,2025-06-03 21:36:45,서울 도착,서울,1,0
1,21,21,1001,상행,광운대행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000광운대0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,0182,1001000119,광운대,2025-06-03 21:37:11,서울 도착,서울,1,0
4,19,19,1001,상행,광운대행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01001광운대0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0488,1001000119,광운대,2025-06-03 21:37:58,서울 도착,남영,1,0
9,18,18,1001,하행,서동탄행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000서동탄0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0499,1001801571,서동탄,2025-06-03 21:40:34,서울 도착,서울,1,0
2,19,19,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4666,1004000409,불암산,2025-06-03 21:43:11,서울 도착,서울,1,0
9,19,19,1004,하행,오이도행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000오이도0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4677,1004000456,오이도,2025-06-03 21:44:00,서울 도착,서울,1,0
10,19,19,1001,하행,인천행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000인천0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0199,1001000161,인천,2025-06-03 21:44:09,서울 도착,서울,1,0
11,21,21,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4161,1004000433,사당,2025-06-03 21:46:15,서울 도착,서울,1,0
8,20,20,1001,상행,의정부행 - 시청방면,1001000134,1001000132,1001000133,서울,4,02001의정부0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0184,1001000110,의정부,2025-06-03 21:46:40,서울 도착,남영,1,0
10,21,21,1001,하행,서동탄행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000서동탄0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0501,1001801571,서동탄,2025-06-03 21:48:50,서울 도착,서울,1,0
1,20,20,1001,상행,동묘앞행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000동묘앞0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0490,1001000127,동묘앞,2025-06-03 21:50:17,서울 도착,서울,1,0
2,18,18,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4178,1004000409,불암산,2025-06-03 21:52:37,서울 도착,서울,1,0
8,19,19,1004,하행,오이도행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000오이도0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4679,1004000456,오이도,2025-06-03 21:54:28,서울 도착,서울,1,0
2,19,19,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4668,1004000409,불암산,2025-06-03 21:55:18,서울 도착,서울,1,0
8,18,18,1001,하행,천안행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000천안0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0719,1001080169,천안,2025-06-03 21:55:19,서울 도착,서울,1,0
3,18,18,1001,상행,소요산행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000소요산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0186,1001000100,소요산,2025-06-03 21:55:52,서울 도착,서울,1,0
8,18,18,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4163,1004000433,사당,2025-06-03 21:56:39,서울 도착,서울,1,0
9,17,17,1001,하행,인천행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000인천0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0201,1001000161,인천,2025-06-03 22:00:58,서울 도착,서울,1,0
2,17,17,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4180,1004000409,불암산,2025-06-03 22:01:23,서울 도착,서울,1,0
8,15,15,1004,하행,오이도행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000오이도0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,4681,1004000456,오이도,2025-06-03 22:02:46,서울 도착,서울,1,0
1,19,19,1001,상행,광운대행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000광운대0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0698,1001000119,광운대,2025-06-03 22:04:45,서울 도착,서울,1,0
8,17,17,1001,하행,서동탄행 - 남영방면,1001000132,1001000134,1001000133,서울,4,11000서동탄0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,0505,1001801571,서동탄,2025-06-03 22:05:22,서울 도착,서울,1,0
10,19,19,1004,하행,사당행 - 숙대입구방면,1004000425,1004000427,1004000426,서울,4,11000사당0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4165,1004000433,사당,2025-06-03 22:07:08,서울 도착,서울,1,0
2,19,19,1004,상행,불암산행 - 회현방면,1004000427,1004000425,1004000426,서울,4,01000불암산0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,10,4670,1004000409,불암산,2025-06-03 22:07:25,서울 도착,서울,1,0
3,18,18,1001,상행,양주행 - 시청방면,1001000134,1001000132,1001000133,서울,4,01000양주0,"1001,1004,1063,1065","1001000133,1004000426,1063080313,1065006501",일반,0,0188,1001000107,양주,2025-06-03 22:08:54,서울 도착,서울,1,0
