subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1006,하행,안암(고대병원앞),일반,6025,봉화산,2025-05-23 07:30:00,1
1006,상행,안암(고대병원앞),일반,6052,응암순환(상선),2025-05-23 07:30:56,1
1006,상행,안암(고대병원앞),일반,6054,응암순환(상선),2025-05-23 07:35:25,1
1006,하행,안암(고대병원앞),일반,6027,신내,2025-05-23 07:37:28,1
1006,상행,안암(고대병원앞),일반,6056,응암순환(상선),2025-05-23 07:39:08,1
1006,상행,안암(고대병원앞),일반,6058,응암순환(상선),2025-05-23 07:43:37,1
1006,하행,안암(고대병원앞),일반,6029,봉화산,2025-05-23 07:44:10,1
1006,상행,안암(고대병원앞),일반,6060,응암순환(상선),2025-05-23 07:47:21,1
1006,상행,안암(고대병원앞),일반,6062,응암순환(상선),2025-05-23 07:50:42,1
1006,하행,안암(고대병원앞),일반,6031,신내,2025-05-23 07:51:16,1
1006,상행,안암(고대병원앞),일반,6064,응암순환(상선),2025-05-23 07:55:11,1
1006,하행,안암(고대병원앞),일반,6033,봉화산,2025-05-23 07:57:59,1
1006,상행,안암(고대병원앞),일반,6066,응암순환(상선),2025-05-23 07:59:17,1
1006,상행,안암(고대병원앞),일반,6068,응암순환(상선),2025-05-23 08:03:01,1
1006,하행,안암(고대병원앞),일반,6035,신내,2025-05-23 08:04:19,1
1006,상행,안암(고대병원앞),일반,6070,응암순환(상선),2025-05-23 08:07:29,1
1006,하행,안암(고대병원앞),일반,6037,봉화산,2025-05-23 08:11:02,1
1006,상행,안암(고대병원앞),일반,6072,응암순환(상선),2025-05-23 08:11:36,1
1006,상행,안암(고대병원앞),일반,6074,응암순환(상선),2025-05-23 08:15:42,1
1006,하행,안암(고대병원앞),일반,6039,신내,2025-05-23 08:16:15,1
1006,하행,안암(고대병원앞),일반,6041,봉화산,2025-05-23 08:18:52,1
1006,상행,안암(고대병원앞),일반,6076,응암순환(상선),2025-05-23 08:19:48,1
1006,하행,안암(고대병원앞),일반,6043,봉화산,2025-05-23 08:22:58,1
1006,상행,안암(고대병원앞),일반,6078,응암순환(상선),2025-05-23 08:23:09,1
1006,하행,안암(고대병원앞),일반,6045,신내,2025-05-23 08:26:42,1
1006,상행,안암(고대병원앞),일반,6080,응암순환(상선),2025-05-23 08:29:07,1
1006,상행,안암(고대병원앞),일반,6082,응암순환(상선),2025-05-23 08:31:44,1
1006,하행,안암(고대병원앞),일반,6047,봉화산,2025-05-23 08:31:55,1
1006,하행,안암(고대병원앞),일반,6049,봉화산,2025-05-23 08:36:24,1
1006,상행,안암(고대병원앞),일반,6084,응암순환(상선),2025-05-23 08:36:35,1
1006,상행,안암(고대병원앞),일반,6086,새절(신사),2025-05-23 08:41:03,1
1006,하행,안암(고대병원앞),일반,6051,봉화산,2025-05-23 08:42:22,1
1006,하행,안암(고대병원앞),일반,6053,봉화산,2025-05-23 08:46:50,1
1006,상행,안암(고대병원앞),일반,6088,응암순환(상선),2025-05-23 08:47:46,1
1006,하행,안암(고대병원앞),일반,6055,신내,2025-05-23 08:50:11,1
1006,상행,안암(고대병원앞),일반,6090,응암순환(상선),2025-05-23 08:51:52,1
1006,하행,안암(고대병원앞),일반,6057,봉화산,2025-05-23 08:53:33,1
1006,상행,안암(고대병원앞),일반,6092,응암순환(상선),2025-05-23 08:55:36,1
1006,하행,안암(고대병원앞),일반,6059,봉화산,2025-05-23 08:58:01,1
1006,상행,안암(고대병원앞),일반,6094,응암순환(상선),2025-05-23 09:01:11,1
1006,하행,안암(고대병원앞),일반,6061,봉화산,2025-05-23 09:02:30,1
1006,상행,안암(고대병원앞),일반,6512,응암순환(상선),2025-05-23 09:06:25,1
1006,하행,안암(고대병원앞),일반,6063,봉화산,2025-05-23 09:06:58,1
1006,하행,안암(고대병원앞),일반,6065,봉화산,2025-05-23 09:10:20,1
1006,상행,안암(고대병원앞),일반,6096,응암순환(상선),2025-05-23 09:11:16,1
1006,하행,안암(고대병원앞),일반,6067,신내,2025-05-23 09:14:03,1
1006,상행,안암(고대병원앞),일반,6098,응암순환(상선),2025-05-23 09:16:06,1
1006,하행,안암(고대병원앞),일반,6069,봉화산,2025-05-23 09:19:17,1
1006,상행,안암(고대병원앞),일반,6514,응암순환(상선),2025-05-23 09:21:42,1
1006,하행,안암(고대병원앞),일반,6071,봉화산,2025-05-23 09:22:38,1
1006,하행,안암(고대병원앞),일반,6073,봉화산,2025-05-23 09:25:59,1
1006,상행,안암(고대병원앞),일반,6100,응암순환(상선),2025-05-23 09:26:55,1
