subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1001,하행,금정,일반,617,천안,2025-05-23 07:32:54,1
1001,상행,금정,일반,610,광운대,2025-05-23 07:34:51,1
1004,상행,금정,일반,4528,불암산,2025-05-23 07:35:01,1
1004,하행,금정,일반,4521,오이도,2025-05-23 07:36:37,1
1001,하행,금정,일반,415,병점,2025-05-23 07:36:57,1
1004,상행,금정,일반,4310,불암산,2025-05-23 07:42:27,1
1004,하행,금정,일반,4523,오이도,2025-05-23 07:44:57,1
1001,하행,금정,일반,619,신창,2025-05-23 07:47:02,1
1004,상행,금정,일반,4530,불암산,2025-05-23 07:47:14,1
1001,상행,금정,일반,422,광운대,2025-05-23 07:47:26,1
1001,상행,금정,일반,424,청량리,2025-05-23 07:50:56,1
1004,하행,금정,일반,4301,안산,2025-05-23 07:51:00,1
1001,하행,금정,일반,417,서동탄,2025-05-23 07:53:26,1
1004,상행,금정,일반,4532,불암산,2025-05-23 07:54:27,1
1004,상행,금정,일반,4534,불암산,2025-05-23 07:59:59,1
1001,하행,금정,일반,621,천안,2025-05-23 08:01:43,1
1004,하행,금정,일반,4525,오이도,2025-05-23 08:02:59,1
1004,상행,금정,일반,4536,불암산,2025-05-23 08:03:40,1
1001,상행,금정,일반,612,청량리,2025-05-23 08:03:43,1
1001,하행,금정,급행,1905,천안,2025-05-23 08:05:08,1
1001,상행,금정,일반,426,광운대,2025-05-23 08:08:28,1
1004,하행,금정,일반,4527,오이도,2025-05-23 08:09:42,1
1004,상행,금정,일반,4538,불암산,2025-05-23 08:09:45,1
1001,하행,금정,일반,419,병점,2025-05-23 08:10:33,1
1004,하행,금정,일반,4303,안산,2025-05-23 08:13:00,1
1004,상행,금정,일반,4540,불암산,2025-05-23 08:15:28,1
1001,상행,금정,일반,428,광운대,2025-05-23 08:15:31,1
1001,하행,금정,일반,623,신창,2025-05-23 08:16:23,1
1001,상행,금정,일반,614,청량리,2025-05-23 08:19:30,1
1004,상행,금정,일반,4442,불암산,2025-05-23 08:19:58,1
1004,상행,금정,일반,4446,불암산,2025-05-23 08:20:43,1
1004,하행,금정,일반,4529,오이도,2025-05-23 08:22:20,1
1001,하행,금정,일반,421,서동탄,2025-05-23 08:24:02,1
1004,하행,금정,일반,4531,오이도,2025-05-23 08:26:57,1
1001,상행,금정,일반,430,구로,2025-05-23 08:27:37,1
1004,상행,금정,일반,4544,불암산,2025-05-23 08:28:08,1
1001,하행,금정,일반,625,신창,2025-05-23 08:31:34,1
1001,상행,금정,일반,616,광운대,2025-05-23 08:33:06,1
1004,하행,금정,일반,4533,오이도,2025-05-23 08:35:26,1
1001,하행,금정,급행,1907,천안,2025-05-23 08:35:55,1
1004,상행,금정,일반,4548,불암산,2025-05-23 08:41:29,1
1001,상행,금정,급행,1906,청량리,2025-05-23 08:43:19,1
1001,하행,금정,일반,423,서동탄,2025-05-23 08:44:20,1
1004,하행,금정,일반,4535,오이도,2025-05-23 08:46:10,1
1001,상행,금정,일반,432,광운대,2025-05-23 08:46:44,1
1004,하행,금정,일반,4305,안산,2025-05-23 08:49:49,1
1001,상행,금정,일반,618,구로,2025-05-23 08:50:12,1
1004,상행,금정,일반,4550,불암산,2025-05-23 08:51:11,1
1004,하행,금정,일반,4537,오이도,2025-05-23 08:54:37,1
1004,상행,금정,일반,4312,불암산,2025-05-23 08:57:24,1
1004,하행,금정,일반,4539,오이도,2025-05-23 08:59:20,1
1001,하행,금정,일반,425,서동탄,2025-05-23 08:59:28,1
1001,상행,금정,일반,434,청량리,2025-05-23 09:01:02,1
1004,상행,금정,일반,4552,불암산,2025-05-23 09:03:03,1
1001,하행,금정,일반,627,신창,2025-05-23 09:04:09,1
1004,하행,금정,일반,4307,안산,2025-05-23 09:06:02,1
1001,하행,금정,급행,1909,천안,2025-05-23 09:07:30,1
1001,상행,금정,일반,620,광운대,2025-05-23 09:09:06,1
1004,상행,금정,일반,4314,불암산,2025-05-23 09:10:55,1
1004,하행,금정,일반,4541,오이도,2025-05-23 09:12:55,1
1001,하행,금정,일반,427,서동탄,2025-05-23 09:15:59,1
1004,상행,금정,일반,4554,불암산,2025-05-23 09:18:13,1
1004,하행,금정,일반,4543,오이도,2025-05-23 09:20:25,1
1001,상행,금정,급행,1908,청량리,2025-05-23 09:20:45,1
1001,상행,금정,일반,622,광운대,2025-05-23 09:24:35,1
1004,하행,금정,일반,4719,오이도,2025-05-23 09:27:11,1
1004,상행,금정,일반,4556,불암산,2025-05-23 09:27:14,1
1001,하행,금정,일반,629,신창,2025-05-23 09:27:37,1
