subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1006,하행,약수,일반,6027,봉화산,2025-05-18 07:31:06,1
1006,상행,약수,일반,6034,응암순환(상선),2025-05-18 07:32:46,1
1003,하행,약수,일반,3033,오금,2025-05-18 07:32:50,1
1003,상행,약수,일반,3044,구파발,2025-05-18 07:33:07,1
1003,하행,약수,일반,3035,오금,2025-05-18 07:38:22,1
1003,상행,약수,일반,3046,대화,2025-05-18 07:39:17,1
1006,하행,약수,일반,6029,봉화산,2025-05-18 07:39:19,1
1003,하행,약수,일반,3037,오금,2025-05-18 07:42:02,1
1006,상행,약수,일반,6036,응암순환(상선),2025-05-18 07:42:31,1
1003,상행,약수,일반,3048,구파발,2025-05-18 07:45:27,1
1006,하행,약수,일반,6031,신내,2025-05-18 07:47:56,1
1003,하행,약수,일반,3039,오금,2025-05-18 07:48:18,1
1006,상행,약수,일반,6038,응암순환(상선),2025-05-18 07:50:44,1
1003,상행,약수,일반,3050,대화,2025-05-18 07:52:15,1
1003,하행,약수,일반,3041,오금,2025-05-18 07:53:46,1
1006,하행,약수,일반,6033,봉화산,2025-05-18 07:57:15,1
1003,상행,약수,일반,3052,구파발,2025-05-18 07:59:05,1
1006,상행,약수,일반,6040,응암순환(상선),2025-05-18 07:59:41,1
1003,하행,약수,일반,3043,오금,2025-05-18 08:00:39,1
1003,상행,약수,일반,3054,대화,2025-05-18 08:02:50,1
1006,하행,약수,일반,6035,봉화산,2025-05-18 08:05:50,1
1003,하행,약수,일반,3045,오금,2025-05-18 08:08:15,1
1003,상행,약수,일반,3056,대화,2025-05-18 08:08:33,1
1006,상행,약수,일반,6042,응암순환(상선),2025-05-18 08:09:23,1
1003,상행,약수,일반,3058,대화,2025-05-18 08:12:13,1
1006,하행,약수,일반,6037,신내,2025-05-18 08:14:47,1
1003,하행,약수,일반,3047,오금,2025-05-18 08:16:41,1
1006,상행,약수,일반,6044,응암순환(상선),2025-05-18 08:18:42,1
1003,상행,약수,일반,3060,구파발,2025-05-18 08:19:24,1
1003,하행,약수,일반,3049,오금,2025-05-18 08:22:47,1
1006,하행,약수,일반,6039,봉화산,2025-05-18 08:24:29,1
1003,상행,약수,일반,3064,대화,2025-05-18 08:24:54,1
1006,상행,약수,일반,6046,응암순환(상선),2025-05-18 08:28:01,1
1003,하행,약수,일반,3051,오금,2025-05-18 08:28:14,1
1003,상행,약수,일반,3066,구파발,2025-05-18 08:32:12,1
1006,하행,약수,일반,6041,봉화산,2025-05-18 08:33:48,1
1003,하행,약수,일반,3053,오금,2025-05-18 08:34:17,1
1006,상행,약수,일반,6048,응암순환(상선),2025-05-18 08:36:36,1
1003,상행,약수,일반,3068,대화,2025-05-18 08:37:00,1
1003,하행,약수,일반,3055,오금,2025-05-18 08:42:49,1
1003,상행,약수,일반,3070,구파발,2025-05-18 08:43:07,1
1006,하행,약수,일반,6043,신내,2025-05-18 08:43:30,1
1006,상행,약수,일반,6050,응암순환(상선),2025-05-18 08:44:26,1
1003,하행,약수,일반,3057,오금,2025-05-18 08:48:45,1
1003,상행,약수,일반,3072,대화,2025-05-18 08:49:38,1
1006,하행,약수,일반,6045,봉화산,2025-05-18 08:51:20,1
1003,하행,약수,일반,3059,오금,2025-05-18 08:53:00,1
1006,상행,약수,일반,6052,응암순환(상선),2025-05-18 08:53:23,1
1003,상행,약수,일반,3074,구파발,2025-05-18 08:57:00,1
1003,하행,약수,일반,3061,오금,2025-05-18 08:59:08,1
1006,하행,약수,일반,6047,봉화산,2025-05-18 09:00:39,1
1003,상행,약수,일반,3076,대화,2025-05-18 09:02:59,1
1006,상행,약수,일반,6054,응암순환(상선),2025-05-18 09:03:05,1
1003,하행,약수,일반,3063,오금,2025-05-18 09:05:41,1
1006,하행,약수,일반,6049,신내,2025-05-18 09:09:36,1
1003,하행,약수,일반,3065,오금,2025-05-18 09:11:05,1
1006,상행,약수,일반,6056,응암순환(상선),2025-05-18 09:12:02,1
1003,상행,약수,일반,3080,대화,2025-05-18 09:14:58,1
1003,하행,약수,일반,3067,오금,2025-05-18 09:17:07,1
1006,하행,약수,일반,6051,봉화산,2025-05-18 09:18:11,1
1003,상행,약수,일반,3082,구파발,2025-05-18 09:20:36,1
1006,상행,약수,일반,6058,응암순환(상선),2025-05-18 09:21:21,1
1003,하행,약수,일반,3069,오금,2025-05-18 09:23:26,1
1006,하행,약수,일반,6053,봉화산,2025-05-18 09:27:30,1
1003,하행,약수,일반,3071,오금,2025-05-18 09:29:32,1
1006,상행,약수,일반,6060,응암순환(상선),2025-05-18 09:29:33,1
