subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1002,외선,낙성대,일반,2041,성수,2025-05-17 07:32:11,5
1002,외선,낙성대,일반,3043,성수,2025-05-17 07:36:58,5
1002,외선,낙성대,일반,2045,성수,2025-05-17 07:43:30,5
1002,외선,낙성대,일반,2047,성수,2025-05-17 07:48:37,5
1002,외선,낙성대,일반,3049,성수,2025-05-17 07:55:10,5
1002,외선,낙성대,일반,2051,성수,2025-05-17 08:00:27,5
1002,외선,낙성대,일반,2053,성수,2025-05-17 08:04:29,5
1002,외선,낙성대,일반,3055,성수,2025-05-17 08:08:05,5
1002,외선,낙성대,일반,6057,성수,2025-05-17 08:14:33,5
1002,외선,낙성대,일반,3059,성수,2025-05-17 08:19:40,5
1002,외선,낙성대,일반,3061,성수,2025-05-17 08:25:27,5
1002,외선,낙성대,일반,6063,성수,2025-05-17 08:30:49,5
1002,외선,낙성대,일반,3065,성수,2025-05-17 08:37:47,5
1002,외선,낙성대,일반,2067,성수,2025-05-17 08:43:34,5
1002,외선,낙성대,일반,2069,성수,2025-05-17 08:49:57,5
1002,외선,낙성대,일반,2071,성수,2025-05-17 08:53:48,5
1002,외선,낙성대,일반,6073,성수,2025-05-17 08:57:19,5
1002,외선,낙성대,일반,2075,성수,2025-05-17 09:00:41,5
1002,외선,낙성대,일반,6077,성수,2025-05-17 09:07:39,5
1002,외선,낙성대,일반,2079,성수,2025-05-17 09:12:21,5
1002,외선,낙성대,일반,2081,성수,2025-05-17 09:18:23,5
1002,외선,낙성대,일반,2083,성수,2025-05-17 09:21:49,5
1002,외선,낙성대,일반,6085,성수,2025-05-17 09:25:16,5
1002,외선,낙성대,일반,2087,성수,2025-05-17 09:28:57,5
