subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1001,하행,부평,급행,1017,동인천,2025-05-17 07:31:48,1
1001,하행,부평,일반,21,인천,2025-05-17 07:32:37,1
1001,상행,부평,급행,1018,용산,2025-05-17 07:37:00,1
1001,상행,부평,일반,30,동두천,2025-05-17 07:39:52,1
1001,하행,부평,일반,23,인천,2025-05-17 07:42:16,1
1001,하행,부평,급행,1019,동인천,2025-05-17 07:50:26,1
1001,상행,부평,급행,1020,용산,2025-05-17 07:53:40,1
1001,하행,부평,일반,25,인천,2025-05-17 07:56:24,1
1001,상행,부평,일반,32,연천,2025-05-17 07:58:03,1
1001,하행,부평,일반,27,인천,2025-05-17 08:05:30,1
1001,상행,부평,일반,34,양주,2025-05-17 08:06:34,1
1001,하행,부평,급행,1021,동인천,2025-05-17 08:07:30,1
1001,상행,부평,급행,1022,용산,2025-05-17 08:10:41,1
1001,하행,부평,일반,29,인천,2025-05-17 08:21:26,1
1001,상행,부평,일반,36,소요산,2025-05-17 08:22:21,1
1001,하행,부평,급행,1023,동인천,2025-05-17 08:24:37,1
1001,상행,부평,일반,38,광운대,2025-05-17 08:26:07,1
1001,상행,부평,급행,1024,용산,2025-05-17 08:26:43,1
1001,하행,부평,일반,31,인천,2025-05-17 08:29:22,1
1001,상행,부평,일반,40,동두천,2025-05-17 08:37:47,1
1001,하행,부평,급행,1025,동인천,2025-05-17 08:42:01,1
1001,하행,부평,일반,33,인천,2025-05-17 08:42:16,1
1001,상행,부평,급행,1026,용산,2025-05-17 08:46:12,1
1001,하행,부평,일반,35,인천,2025-05-17 08:52:59,1
1001,상행,부평,일반,42,연천,2025-05-17 08:53:42,1
1001,하행,부평,일반,37,인천,2025-05-17 09:01:21,1
1001,하행,부평,급행,1027,동인천,2025-05-17 09:02:56,1
1001,상행,부평,일반,44,의정부,2025-05-17 09:03:00,1
1001,상행,부평,급행,1028,용산,2025-05-17 09:03:29,1
1001,하행,부평,일반,39,인천,2025-05-17 09:06:06,1
1001,하행,부평,급행,1029,동인천,2025-05-17 09:15:23,1
1001,상행,부평,일반,46,소요산,2025-05-17 09:16:36,1
1001,하행,부평,일반,41,인천,2025-05-17 09:18:03,1
1001,상행,부평,급행,1030,용산,2025-05-17 09:22:23,1
1001,하행,부평,급행,1031,동인천,2025-05-17 09:28:27,1
1001,상행,부평,일반,48,양주,2025-05-17 09:28:29,1
1001,하행,부평,일반,43,인천,2025-05-17 09:28:30,1
