subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1002,외선,건대입구,일반,3031,성수,2025-05-17 07:33:36,5
1002,외선,건대입구,일반,3033,성수,2025-05-17 07:39:19,5
1002,외선,건대입구,일반,2035,성수,2025-05-17 07:46:11,5
1002,외선,건대입구,일반,2037,성수,2025-05-17 07:51:38,5
1002,외선,건대입구,일반,3039,성수,2025-05-17 07:57:41,5
1002,외선,건대입구,일반,2041,성수,2025-05-17 08:02:28,5
1002,외선,건대입구,일반,3043,성수,2025-05-17 08:08:30,5
1002,외선,건대입구,일반,2045,성수,2025-05-17 08:14:43,5
1002,외선,건대입구,일반,2047,성수,2025-05-17 08:20:25,5
1002,외선,건대입구,일반,3049,성수,2025-05-17 08:26:22,5
1002,외선,건대입구,일반,2051,성수,2025-05-17 08:31:40,5
1002,외선,건대입구,일반,2053,성수,2025-05-17 08:35:36,5
1002,외선,건대입구,일반,3055,성수,2025-05-17 08:41:13,5
1002,외선,건대입구,일반,6057,성수,2025-05-17 08:47:56,5
1002,외선,건대입구,일반,3059,성수,2025-05-17 08:52:02,5
1002,외선,건대입구,일반,3061,성수,2025-05-17 08:58:30,5
1002,외선,건대입구,일반,6063,성수,2025-05-17 09:03:07,5
1002,외선,건대입구,일반,3065,성수,2025-05-17 09:09:45,5
1002,외선,건대입구,일반,2067,성수,2025-05-17 09:15:52,5
1002,외선,건대입구,일반,2069,성수,2025-05-17 09:21:39,5
1002,외선,건대입구,일반,2071,성수,2025-05-17 09:26:36,5
1002,외선,건대입구,일반,6073,성수,2025-05-17 09:29:33,5
