호선,방향,역사명,급행코드,sched_train,real_train,예정시간,실제시간,지연시간(분)
1,DOWN,창동,0,71,,2025-06-09 09:18:00,,
1,DOWN,창동,0,955,,2025-06-09 09:26:00,,
1,DOWN,창동,1,1603,1603,2025-06-09 08:39:00,2025-06-09 08:43:46,4.766666666666667
1,DOWN,천안,0,757,757,2025-06-09 07:39:30,2025-06-09 07:40:02,0.5333333333333333
1,DOWN,천안,0,759,759,2025-06-09 07:49:30,2025-06-09 07:50:27,0.95
1,DOWN,천안,0,613,613,2025-06-09 08:08:30,2025-06-09 08:09:42,1.2
1,DOWN,천안,0,615,615,2025-06-09 08:22:00,2025-06-09 08:27:17,5.283333333333333
1,DOWN,천안,0,621,621,2025-06-09 09:20:00,2025-06-09 09:21:04,1.0666666666666667
1,DOWN,천안,0,617,,2025-06-09 08:48:00,,
1,DOWN,천안,0,619,,2025-06-09 09:00:30,,
1,DOWN,천안,1,1901,,2025-06-09 08:02:30,,
1,DOWN,천안,1,1903,,2025-06-09 08:26:30,,
1,DOWN,천안,1,1905,,2025-06-09 09:05:30,,
1,DOWN,청량리,0,43,43,2025-06-09 07:31:30,2025-06-09 07:33:20,1.8333333333333333
1,DOWN,청량리,0,423,1907,2025-06-09 07:41:00,2025-06-09 07:35:53,-5.116666666666666
1,DOWN,청량리,0,427,49,2025-06-09 08:09:00,2025-06-09 08:10:26,1.4333333333333333
1,DOWN,청량리,0,55,53,2025-06-09 08:28:30,2025-06-09 08:27:53,-0.6166666666666667
1,DOWN,청량리,0,61,57,2025-06-09 08:48:00,2025-06-09 08:46:55,-1.0833333333333333
1,DOWN,청량리,0,633,1603,2025-06-09 09:04:00,2025-06-09 09:03:25,-0.5833333333333334
1,DOWN,청량리,0,45,,2025-06-09 07:51:00,,
1,DOWN,청량리,0,627,,2025-06-09 07:55:00,,
1,DOWN,청량리,0,47,,2025-06-09 07:59:00,,
1,DOWN,청량리,0,49,,2025-06-09 08:05:30,,
1,DOWN,청량리,0,801,,2025-06-09 08:12:30,,
1,DOWN,청량리,0,51,,2025-06-09 08:16:00,,
1,DOWN,청량리,0,629,,2025-06-09 08:19:00,,
1,DOWN,청량리,0,53,,2025-06-09 08:22:00,,
1,DOWN,청량리,0,429,,2025-06-09 08:32:00,,
1,DOWN,청량리,0,57,,2025-06-09 08:36:00,,
1,DOWN,청량리,0,59,,2025-06-09 08:40:30,,
1,DOWN,청량리,0,431,,2025-06-09 08:52:00,,
1,DOWN,청량리,0,65,,2025-06-09 09:09:30,,
1,DOWN,청량리,0,433,,2025-06-09 09:13:00,,
1,DOWN,청량리,0,67,,2025-06-09 09:17:30,,
1,DOWN,청량리,0,69,,2025-06-09 09:25:00,,
1,DOWN,청량리,0,435,,2025-06-09 09:30:00,,
1,DOWN,청량리,1,1601,,2025-06-09 07:44:30,,
1,DOWN,청량리,1,1603,,2025-06-09 08:55:30,,
1,DOWN,청량리,1,,1913,,2025-06-09 09:27:31,
1,DOWN,청산,0,951,951,2025-06-09 07:44:30,2025-06-09 07:48:08,3.6333333333333333
1,DOWN,청산,0,803,803,2025-06-09 08:51:30,2025-06-09 08:52:10,0.6666666666666666
1,DOWN,탕정,0,611,611,2025-06-09 07:36:30,2025-06-09 07:38:51,2.35
1,DOWN,탕정,0,615,,2025-06-09 08:32:30,,
1,DOWN,탕정,0,619,,2025-06-09 09:11:00,,
1,DOWN,탕정,1,1901,,2025-06-09 08:13:00,,
1,DOWN,평택,0,615,615,2025-06-09 08:01:00,2025-06-09 08:06:02,5.033333333333333
1,DOWN,평택,0,617,617,2025-06-09 08:27:00,2025-06-09 08:26:41,-0.31666666666666665
1,DOWN,평택,0,619,619,2025-06-09 08:39:30,2025-06-09 08:38:48,-0.7
1,DOWN,평택,0,621,621,2025-06-09 08:59:00,2025-06-09 08:59:20,0.3333333333333333
1,DOWN,평택,0,623,623,2025-06-09 09:11:30,2025-06-09 09:15:17,3.783333333333333
1,DOWN,평택,0,613,,2025-06-09 07:47:00,,
1,DOWN,평택,1,1903,1903,2025-06-09 08:07:30,2025-06-09 08:09:47,2.283333333333333
1,DOWN,평택,1,1905,1905,2025-06-09 08:46:30,2025-06-09 08:47:56,1.4333333333333333
1,DOWN,평택,1,1907,1907,2025-06-09 09:20:30,2025-06-09 09:20:51,0.35
1,DOWN,평택,1,1901,,2025-06-09 07:42:00,,
1,DOWN,화서,0,413,411,2025-06-09 07:38:30,2025-06-09 07:31:59,-6.516666666666667
1,DOWN,화서,0,417,417,2025-06-09 08:05:30,2025-06-09 08:09:08,3.6333333333333333
1,DOWN,화서,0,419,419,2025-06-09 08:25:00,2025-06-09 08:27:42,2.7
1,DOWN,화서,0,617,,2025-06-09 07:46:30,,
1,DOWN,화서,0,415,,2025-06-09 07:51:00,,
1,DOWN,화서,0,619,,2025-06-09 07:59:00,,
1,DOWN,화서,0,621,,2025-06-09 08:18:30,,
1,DOWN,화서,0,623,,2025-06-09 08:31:30,,
1,DOWN,화서,0,421,,2025-06-09 08:37:00,,
1,DOWN,화서,0,625,,2025-06-09 08:51:00,,
1,DOWN,화서,0,423,,2025-06-09 08:59:00,,
1,DOWN,화서,0,425,,2025-06-09 09:05:30,,
1,DOWN,화서,0,627,,2025-06-09 09:18:30,,
1,DOWN,화서,0,427,,2025-06-09 09:27:00,,
1,DOWN,회기,0,423,423,2025-06-09 07:38:00,2025-06-09 07:38:24,0.4
1,DOWN,회기,0,47,627,2025-06-09 07:56:00,2025-06-09 07:54:08,-1.8666666666666667
1,DOWN,회기,0,61,57,2025-06-09 08:45:00,2025-06-09 08:43:34,-1.4333333333333333
1,DOWN,회기,0,431,59,2025-06-09 08:49:00,2025-06-09 08:46:47,-2.216666666666667
1,DOWN,회기,0,633,633,2025-06-09 09:01:00,2025-06-09 09:02:47,1.7833333333333334
1,DOWN,회기,0,69,67,2025-06-09 09:22:00,2025-06-09 09:20:29,-1.5166666666666666
1,DOWN,회기,0,45,,2025-06-09 07:48:00,,
1,DOWN,회기,0,627,,2025-06-09 07:52:00,,
1,DOWN,회기,0,49,,2025-06-09 08:02:30,,
1,DOWN,회기,0,427,,2025-06-09 08:06:00,,
1,DOWN,회기,0,801,,2025-06-09 08:09:30,,
1,DOWN,회기,0,51,,2025-06-09 08:13:00,,
1,DOWN,회기,0,629,,2025-06-09 08:16:00,,
1,DOWN,회기,0,53,,2025-06-09 08:19:00,,
1,DOWN,회기,0,55,,2025-06-09 08:25:30,,
1,DOWN,회기,0,429,,2025-06-09 08:29:00,,
1,DOWN,회기,0,57,,2025-06-09 08:33:00,,
1,DOWN,회기,0,59,,2025-06-09 08:37:30,,
1,DOWN,회기,0,65,,2025-06-09 09:06:30,,
1,DOWN,회기,0,433,,2025-06-09 09:10:00,,
1,DOWN,회기,0,67,,2025-06-09 09:14:30,,
1,DOWN,회기,0,435,,2025-06-09 09:27:00,,
1,DOWN,회기,1,1601,,2025-06-09 07:41:30,,
1,DOWN,회기,1,1603,,2025-06-09 08:52:30,,
1,DOWN,회룡,0,49,49,2025-06-09 07:35:00,2025-06-09 07:36:44,1.7333333333333334
1,DOWN,회룡,0,59,57,2025-06-09 08:10:00,2025-06-09 08:10:11,0.18333333333333332
1,DOWN,회룡,0,951,951,2025-06-09 08:25:30,2025-06-09 08:29:51,4.35
1,DOWN,회룡,0,67,67,2025-06-09 08:47:00,2025-06-09 08:45:33,-1.45
1,DOWN,회룡,0,801,,2025-06-09 07:42:00,,
1,DOWN,회룡,0,51,,2025-06-09 07:45:30,,
1,DOWN,회룡,0,53,,2025-06-09 07:51:00,,
1,DOWN,회룡,0,55,,2025-06-09 07:58:00,,
1,DOWN,회룡,0,57,,2025-06-09 08:05:30,,
1,DOWN,회룡,0,61,,2025-06-09 08:17:00,,
1,DOWN,회룡,0,65,,2025-06-09 08:39:00,,
1,DOWN,회룡,0,69,,2025-06-09 08:54:30,,
1,DOWN,회룡,0,953,,2025-06-09 08:59:00,,
1,DOWN,회룡,0,71,,2025-06-09 09:06:00,,
1,DOWN,회룡,0,955,,2025-06-09 09:14:00,,
1,DOWN,회룡,0,73,,2025-06-09 09:20:30,,
1,DOWN,회룡,0,957,,2025-06-09 09:27:30,,
1,DOWN,회룡,1,1603,1603,2025-06-09 08:30:00,2025-06-09 08:34:14,4.233333333333333
1,UP,가능,0,8,970,2025-06-09 07:35:30,2025-06-09 07:33:44,-1.7666666666666666
1,UP,가능,0,912,8,2025-06-09 07:39:30,2025-06-09 07:38:00,-1.5
1,UP,가능,0,16,16,2025-06-09 08:09:30,2025-06-09 08:09:45,0.25
1,UP,가능,0,970,,2025-06-09 07:30:30,,
1,UP,가능,0,10,,2025-06-09 07:42:30,,
1,UP,가능,0,12,,2025-06-09 07:51:30,,
1,UP,가능,0,14,,2025-06-09 08:01:30,,
1,UP,가능,0,18,,2025-06-09 08:22:30,,
1,UP,가능,0,20,,2025-06-09 08:33:00,,
1,UP,가능,0,24,,2025-06-09 08:50:30,,
1,UP,가능,0,26,,2025-06-09 08:57:30,,
1,UP,가능,0,28,,2025-06-09 09:03:30,,
1,UP,가능,0,32,,2025-06-09 09:25:30,,
1,UP,가산디지털단지,0,418,418,2025-06-09 07:34:00,2025-06-09 07:33:52,-0.13333333333333333
1,UP,가산디지털단지,0,610,610,2025-06-09 07:53:30,2025-06-09 07:53:19,-0.18333333333333332
1,UP,가산디지털단지,0,424,424,2025-06-09 08:09:30,2025-06-09 08:11:02,1.5333333333333334
1,UP,가산디지털단지,0,7006,7006,2025-06-09 08:29:00,2025-06-09 08:28:16,-0.7333333333333333
1,UP,가산디지털단지,0,432,432,2025-06-09 09:04:00,2025-06-09 09:03:46,-0.23333333333333334
1,UP,가산디지털단지,0,434,434,2025-06-09 09:20:30,2025-06-09 09:21:48,1.3
1,UP,가산디지털단지,0,608,,2025-06-09 07:40:00,,
1,UP,가산디지털단지,0,420,,2025-06-09 07:47:30,,
1,UP,가산디지털단지,0,7004,,2025-06-09 07:57:00,,
1,UP,가산디지털단지,0,422,,2025-06-09 08:02:00,,
1,UP,가산디지털단지,0,612,,2025-06-09 08:17:30,,
1,UP,가산디지털단지,0,426,,2025-06-09 08:25:00,,
1,UP,가산디지털단지,0,428,,2025-06-09 08:34:00,,
1,UP,가산디지털단지,0,614,,2025-06-09 08:38:00,,
1,UP,가산디지털단지,0,430,,2025-06-09 08:46:00,,
1,UP,가산디지털단지,0,616,,2025-06-09 08:52:00,,
1,UP,가산디지털단지,0,618,,2025-06-09 09:10:00,,
1,UP,가산디지털단지,0,620,,2025-06-09 09:28:30,,
1,UP,가산디지털단지,1,1906,,2025-06-09 08:56:30,,
1,UP,간석,0,32,32,2025-06-09 07:36:30,2025-06-09 07:37:09,0.65
1,UP,간석,0,36,36,2025-06-09 07:53:30,2025-06-09 07:55:40,2.1666666666666665
1,UP,간석,0,48,48,2025-06-09 08:46:30,2025-06-09 08:47:47,1.2833333333333334
1,UP,간석,0,34,,2025-06-09 07:45:30,,
1,UP,간석,0,38,,2025-06-09 08:01:30,,
1,UP,간석,0,40,,2025-06-09 08:12:30,,
1,UP,간석,0,42,,2025-06-09 08:19:30,,
1,UP,간석,0,44,,2025-06-09 08:31:30,,
1,UP,간석,0,46,,2025-06-09 08:39:30,,
1,UP,간석,0,50,,2025-06-09 08:55:30,,
1,UP,간석,0,52,,2025-06-09 09:09:30,,
1,UP,간석,0,54,,2025-06-09 09:18:30,,
1,UP,간석,1,1608,,2025-06-09 09:27:30,,
1,UP,개봉,0,24,24,2025-06-09 07:30:00,2025-06-09 07:31:16,1.2666666666666666
1,UP,개봉,0,26,26,2025-06-09 07:37:00,2025-06-09 07:37:36,0.6
1,UP,개봉,0,42,42,2025-06-09 08:48:00,2025-06-09 08:47:59,-0.016666666666666666
1,UP,개봉,0,28,,2025-06-09 07:43:00,,
1,UP,개봉,0,30,,2025-06-09 07:50:00,,
1,UP,개봉,0,32,,2025-06-09 08:05:00,,
1,UP,개봉,0,34,,2025-06-09 08:14:00,,
1,UP,개봉,0,36,,2025-06-09 08:22:00,,
1,UP,개봉,0,38,,2025-06-09 08:30:00,,
1,UP,개봉,0,40,,2025-06-09 08:41:00,,
1,UP,개봉,0,44,,2025-06-09 09:00:00,,
1,UP,개봉,0,46,,2025-06-09 09:08:00,,
1,UP,개봉,0,48,,2025-06-09 09:15:00,,
1,UP,개봉,0,50,,2025-06-09 09:24:00,,
1,UP,개봉,1,1024,1024,2025-06-09 07:31:30,2025-06-09 07:31:04,-0.43333333333333335
1,UP,개봉,1,1026,1026,2025-06-09 07:38:30,2025-06-09 07:39:12,0.7
1,UP,개봉,1,1030,1030,2025-06-09 07:54:30,2025-06-09 07:54:47,0.2833333333333333
1,UP,개봉,1,1038,1038,2025-06-09 08:25:30,2025-06-09 08:26:48,1.3
1,UP,개봉,1,1046,1046,2025-06-09 08:48:30,2025-06-09 08:48:03,-0.45
1,UP,개봉,1,1254,,2025-06-09 07:43:30,,
1,UP,개봉,1,1028,,2025-06-09 07:48:30,,
1,UP,개봉,1,1604,,2025-06-09 07:58:00,,
1,UP,개봉,1,1256,,2025-06-09 08:06:30,,
1,UP,개봉,1,1034,,2025-06-09 08:11:30,,
1,UP,개봉,1,1042,,2025-06-09 08:33:30,,
1,UP,개봉,1,1260,,2025-06-09 08:37:30,,
1,UP,개봉,1,1044,,2025-06-09 08:42:30,,
1,UP,개봉,1,1050,,2025-06-09 08:54:30,,
1,UP,개봉,1,1264,,2025-06-09 09:00:30,,
1,UP,개봉,1,1054,,2025-06-09 09:07:30,,
1,UP,개봉,1,1056,,2025-06-09 09:17:30,,
1,UP,관악,0,420,420,2025-06-09 07:37:00,2025-06-09 07:36:43,-0.2833333333333333
1,UP,관악,0,614,614,2025-06-09 08:27:30,2025-06-09 08:28:26,0.9333333333333333
1,UP,관악,0,610,,2025-06-09 07:43:00,,
1,UP,관악,0,422,,2025-06-09 07:51:30,,
1,UP,관악,0,424,,2025-06-09 07:59:00,,
1,UP,관악,0,612,,2025-06-09 08:07:00,,
1,UP,관악,0,426,,2025-06-09 08:14:30,,
1,UP,관악,0,428,,2025-06-09 08:23:30,,
1,UP,관악,0,430,,2025-06-09 08:35:30,,
1,UP,관악,0,616,,2025-06-09 08:41:30,,
1,UP,관악,0,432,,2025-06-09 08:53:30,,
1,UP,관악,0,618,,2025-06-09 08:59:30,,
1,UP,관악,0,434,,2025-06-09 09:10:00,,
1,UP,관악,0,620,,2025-06-09 09:18:00,,
1,UP,관악,0,,608,,2025-06-09 07:30:40,
1,UP,광운대,0,14,14,2025-06-09 07:37:00,2025-06-09 07:37:00,0.0
1,UP,광운대,0,604,604,2025-06-09 07:54:00,2025-06-09 07:54:10,0.16666666666666666
1,UP,광운대,0,606,606,2025-06-09 08:11:00,2025-06-09 08:11:24,0.4
1,UP,광운대,0,24,24,2025-06-09 08:26:00,2025-06-09 08:27:02,1.0333333333333334
1,UP,광운대,0,32,422,2025-06-09 09:01:00,2025-06-09 09:04:28,3.466666666666667
1,UP,광운대,0,426,426,2025-06-09 09:21:00,2025-06-09 09:21:02,0.03333333333333333
1,UP,광운대,0,410,,2025-06-09 07:41:00,,
1,UP,광운대,0,16,,2025-06-09 07:45:00,,
1,UP,광운대,0,18,,2025-06-09 07:58:00,,
1,UP,광운대,0,20,,2025-06-09 08:08:00,,
1,UP,광운대,0,22,,2025-06-09 08:17:00,,
1,UP,광운대,0,418,,2025-06-09 08:29:30,,
1,UP,광운대,0,26,,2025-06-09 08:33:00,,
1,UP,광운대,0,608,,2025-06-09 08:36:00,,
1,UP,광운대,0,28,,2025-06-09 08:39:00,,
1,UP,광운대,0,30,,2025-06-09 08:46:00,,
1,UP,광운대,0,610,,2025-06-09 08:49:30,,
1,UP,광운대,0,422,,2025-06-09 08:58:00,,
1,UP,광운대,0,34,,2025-06-09 09:10:00,,
1,UP,광운대,0,36,,2025-06-09 09:18:00,,
1,UP,광운대,0,38,,2025-06-09 09:26:00,,
1,UP,광운대,0,428,,2025-06-09 09:30:00,,
1,UP,광운대,0,,408,,2025-06-09 07:30:36,
1,UP,광운대,0,,12,,2025-06-09 07:30:36,
1,UP,광운대,1,1604,,2025-06-09 08:54:00,,
1,UP,구로,0,24,24,2025-06-09 07:34:30,2025-06-09 07:35:37,1.1166666666666667
1,UP,구로,0,418,418,2025-06-09 07:38:30,2025-06-09 07:38:31,0.016666666666666666
1,UP,구로,0,32,32,2025-06-09 08:09:30,2025-06-09 08:10:53,1.3833333333333333
1,UP,구로,0,612,1306,2025-06-09 08:22:00,2025-06-09 08:20:17,-1.7166666666666666
1,UP,구로,0,426,426,2025-06-09 08:29:30,2025-06-09 08:29:09,-0.35
1,UP,구로,0,40,614,2025-06-09 08:45:30,2025-06-09 08:44:24,-1.1
1,UP,구로,0,430,40,2025-06-09 08:50:30,2025-06-09 08:47:21,-3.15
1,UP,구로,0,616,1906,2025-06-09 08:56:30,2025-06-09 09:04:03,7.55
1,UP,구로,0,44,44,2025-06-09 09:04:30,2025-06-09 09:04:42,0.2
1,UP,구로,0,26,,2025-06-09 07:41:30,,
1,UP,구로,0,608,,2025-06-09 07:44:30,,
1,UP,구로,0,28,,2025-06-09 07:47:30,,
1,UP,구로,0,420,,2025-06-09 07:52:00,,
1,UP,구로,0,30,,2025-06-09 07:54:30,,
1,UP,구로,0,610,,2025-06-09 07:58:00,,
1,UP,구로,0,7004,,2025-06-09 08:01:30,,
1,UP,구로,0,422,,2025-06-09 08:06:30,,
1,UP,구로,0,424,,2025-06-09 08:14:00,,
1,UP,구로,0,34,,2025-06-09 08:18:30,,
1,UP,구로,0,36,,2025-06-09 08:26:30,,
1,UP,구로,0,7006,,2025-06-09 08:33:30,,
1,UP,구로,0,38,,2025-06-09 08:34:30,,
1,UP,구로,0,428,,2025-06-09 08:38:30,,
1,UP,구로,0,614,,2025-06-09 08:42:30,,
1,UP,구로,0,42,,2025-06-09 08:52:30,,
1,UP,구로,0,432,,2025-06-09 09:08:30,,
1,UP,구로,0,46,,2025-06-09 09:12:30,,
1,UP,구로,0,618,,2025-06-09 09:14:30,,
1,UP,구로,0,48,,2025-06-09 09:19:30,,
1,UP,구로,0,434,,2025-06-09 09:25:00,,
1,UP,구로,0,50,,2025-06-09 09:28:30,,
1,UP,구로,1,1024,1024,2025-06-09 07:35:00,2025-06-09 07:35:08,0.13333333333333333
1,UP,구로,1,1256,1256,2025-06-09 08:10:00,2025-06-09 08:10:26,0.43333333333333335
1,UP,구로,1,1044,1044,2025-06-09 08:46:00,2025-06-09 08:45:22,-0.6333333333333333
1,UP,구로,1,1264,1264,2025-06-09 09:04:00,2025-06-09 09:04:29,0.48333333333333334
1,UP,구로,1,1056,1056,2025-06-09 09:21:00,2025-06-09 09:21:45,0.75
1,UP,구로,1,1026,,2025-06-09 07:42:00,,
1,UP,구로,1,1254,,2025-06-09 07:47:00,,
1,UP,구로,1,1028,,2025-06-09 07:52:00,,
1,UP,구로,1,1030,,2025-06-09 07:58:00,,
1,UP,구로,1,1604,,2025-06-09 08:02:30,,
1,UP,구로,1,1304,,2025-06-09 08:05:00,,
1,UP,구로,1,1034,,2025-06-09 08:15:00,,
1,UP,구로,1,1306,,2025-06-09 08:20:00,,
1,UP,구로,1,1038,,2025-06-09 08:29:00,,
1,UP,구로,1,1042,,2025-06-09 08:37:00,,
1,UP,구로,1,1260,,2025-06-09 08:41:00,,
1,UP,구로,1,1046,,2025-06-09 08:52:00,,
1,UP,구로,1,1050,,2025-06-09 08:58:00,,
1,UP,구로,1,1906,,2025-06-09 09:01:00,,
1,UP,구로,1,1054,,2025-06-09 09:11:00,,
1,UP,구로,1,1308,,2025-06-09 09:29:00,,
1,UP,구일,0,24,24,2025-06-09 07:32:00,2025-06-09 07:32:58,0.9666666666666667
1,UP,구일,0,26,26,2025-06-09 07:39:00,2025-06-09 07:39:30,0.5
1,UP,구일,0,30,30,2025-06-09 07:52:00,2025-06-09 07:53:32,1.5333333333333334
1,UP,구일,0,36,36,2025-06-09 08:24:00,2025-06-09 08:27:28,3.466666666666667
1,UP,구일,0,40,40,2025-06-09 08:43:00,2025-06-09 08:43:48,0.8
1,UP,구일,0,28,,2025-06-09 07:45:00,,
1,UP,구일,0,32,,2025-06-09 08:07:00,,
1,UP,구일,0,34,,2025-06-09 08:16:00,,
1,UP,구일,0,38,,2025-06-09 08:32:00,,
1,UP,구일,0,42,,2025-06-09 08:50:00,,
1,UP,구일,0,44,,2025-06-09 09:02:00,,
1,UP,구일,0,46,,2025-06-09 09:10:00,,
1,UP,구일,0,48,,2025-06-09 09:17:00,,
1,UP,구일,0,50,,2025-06-09 09:26:00,,
1,UP,구일,1,1604,,2025-06-09 08:00:00,,
1,UP,군포,0,610,610,2025-06-09 07:31:00,2025-06-09 07:31:29,0.48333333333333334
1,UP,군포,0,618,618,2025-06-09 08:47:30,2025-06-09 08:47:44,0.23333333333333334
1,UP,군포,0,622,622,2025-06-09 09:14:30,2025-06-09 09:15:17,0.7833333333333333
1,UP,군포,0,422,,2025-06-09 07:39:30,,
1,UP,군포,0,424,,2025-06-09 07:47:00,,
1,UP,군포,0,612,,2025-06-09 07:55:30,,
1,UP,군포,0,426,,2025-06-09 08:02:30,,
1,UP,군포,0,428,,2025-06-09 08:11:30,,
1,UP,군포,0,614,,2025-06-09 08:15:30,,
1,UP,군포,0,430,,2025-06-09 08:23:30,,
1,UP,군포,0,616,,2025-06-09 08:29:30,,
1,UP,군포,0,432,,2025-06-09 08:36:30,,
1,UP,군포,0,434,,2025-06-09 08:58:00,,
1,UP,군포,0,620,,2025-06-09 09:06:00,,
1,UP,군포,1,1904,1904,2025-06-09 07:35:00,2025-06-09 07:35:37,0.6166666666666667
1,UP,금정,0,610,610,2025-06-09 07:34:30,2025-06-09 07:34:19,-0.18333333333333332
1,UP,금정,0,430,430,2025-06-09 08:27:00,2025-06-09 08:29:00,2.0
1,UP,금정,0,432,432,2025-06-09 08:45:00,2025-06-09 08:45:22,0.36666666666666664
1,UP,금정,0,422,,2025-06-09 07:43:00,,
1,UP,금정,0,424,,2025-06-09 07:50:30,,
1,UP,금정,0,612,,2025-06-09 07:58:30,,
1,UP,금정,0,426,,2025-06-09 08:06:00,,
1,UP,금정,0,428,,2025-06-09 08:15:00,,
1,UP,금정,0,614,,2025-06-09 08:19:00,,
1,UP,금정,0,616,,2025-06-09 08:33:00,,
1,UP,금정,0,618,,2025-06-09 08:51:00,,
1,UP,금정,0,434,,2025-06-09 09:01:30,,
1,UP,금정,0,620,,2025-06-09 09:09:30,,
1,UP,금정,0,622,,2025-06-09 09:23:30,,
1,UP,금정,1,1908,1908,2025-06-09 09:19:30,2025-06-09 09:20:18,0.8
1,UP,금정,1,1906,,2025-06-09 08:42:00,,
1,UP,금천구청,0,608,608,2025-06-09 07:35:00,2025-06-09 07:36:31,1.5166666666666666
1,UP,금천구청,0,428,428,2025-06-09 08:29:00,2025-06-09 08:29:22,0.36666666666666664
1,UP,금천구청,0,616,430,2025-06-09 08:47:00,2025-06-09 08:44:29,-2.5166666666666666
1,UP,금천구청,0,618,618,2025-06-09 09:05:00,2025-06-09 09:04:48,-0.2
1,UP,금천구청,0,420,,2025-06-09 07:42:30,,
1,UP,금천구청,0,610,,2025-06-09 07:48:30,,
1,UP,금천구청,0,7004,,2025-06-09 07:52:00,,
1,UP,금천구청,0,422,,2025-06-09 07:57:00,,
1,UP,금천구청,0,424,,2025-06-09 08:04:30,,
1,UP,금천구청,0,612,,2025-06-09 08:12:30,,
1,UP,금천구청,0,426,,2025-06-09 08:20:00,,
1,UP,금천구청,0,7006,,2025-06-09 08:24:00,,
1,UP,금천구청,0,614,,2025-06-09 08:33:00,,
1,UP,금천구청,0,430,,2025-06-09 08:41:00,,
1,UP,금천구청,0,432,,2025-06-09 08:59:00,,
1,UP,금천구청,0,434,,2025-06-09 09:15:30,,
1,UP,금천구청,0,620,,2025-06-09 09:23:30,,
1,UP,금천구청,1,1904,1904,2025-06-09 07:48:00,2025-06-09 07:48:36,0.6
1,UP,금천구청,1,1906,,2025-06-09 08:52:30,,
1,UP,금천구청,1,1908,,2025-06-09 09:30:00,,
1,UP,남영,0,20,20,2025-06-09 07:34:30,2025-06-09 07:34:55,0.4166666666666667
1,UP,남영,0,606,606,2025-06-09 07:37:30,2025-06-09 07:38:35,1.0833333333333333
1,UP,남영,0,24,24,2025-06-09 07:52:30,2025-06-09 07:53:56,1.4333333333333333
1,UP,남영,0,420,420,2025-06-09 08:10:00,2025-06-09 08:10:48,0.8
1,UP,남영,0,30,28,2025-06-09 08:12:30,2025-06-09 08:10:48,-1.7
1,UP,남영,0,32,422,2025-06-09 08:27:30,2025-06-09 08:27:32,0.03333333333333333
1,UP,남영,0,36,612,2025-06-09 08:44:30,2025-06-09 08:42:44,-1.7666666666666666
1,UP,남영,0,426,426,2025-06-09 08:47:30,2025-06-09 08:47:11,-0.31666666666666665
1,UP,남영,0,40,614,2025-06-09 09:03:30,2025-06-09 09:03:59,0.48333333333333334
1,UP,남영,0,42,40,2025-06-09 09:10:30,2025-06-09 09:04:46,-5.733333333333333
1,UP,남영,0,616,1906,2025-06-09 09:14:30,2025-06-09 09:20:11,5.683333333333334
1,UP,남영,0,44,44,2025-06-09 09:22:30,2025-06-09 09:23:31,1.0166666666666666
1,UP,남영,0,22,,2025-06-09 07:43:30,,
1,UP,남영,0,416,,2025-06-09 07:47:30,,
1,UP,남영,0,418,,2025-06-09 07:56:00,,
1,UP,남영,0,26,,2025-06-09 07:59:30,,
1,UP,남영,0,608,,2025-06-09 08:02:30,,
1,UP,남영,0,28,,2025-06-09 08:05:30,,
1,UP,남영,0,610,,2025-06-09 08:16:00,,
1,UP,남영,0,422,,2025-06-09 08:24:30,,
1,UP,남영,0,424,,2025-06-09 08:31:30,,
1,UP,남영,0,34,,2025-06-09 08:36:30,,
1,UP,남영,0,612,,2025-06-09 08:40:00,,
1,UP,남영,0,38,,2025-06-09 08:52:30,,
1,UP,남영,0,428,,2025-06-09 08:56:30,,
1,UP,남영,0,614,,2025-06-09 09:00:30,,
1,UP,남영,0,432,,2025-06-09 09:26:30,,
1,UP,남영,1,1604,,2025-06-09 08:20:30,,
1,UP,남영,1,1906,,2025-06-09 09:19:00,,
1,UP,노량진,0,606,20,2025-06-09 07:31:30,2025-06-09 07:31:47,0.2833333333333333
1,UP,노량진,0,22,22,2025-06-09 07:37:30,2025-06-09 07:38:09,0.65
1,UP,노량진,0,26,26,2025-06-09 07:53:30,2025-06-09 07:53:44,0.23333333333333334
1,UP,노량진,0,610,30,2025-06-09 08:10:00,2025-06-09 08:11:10,1.1666666666666667
1,UP,노량진,0,422,610,2025-06-09 08:18:30,2025-06-09 08:11:10,-7.333333333333333
1,UP,노량진,0,424,424,2025-06-09 08:25:30,2025-06-09 08:27:41,2.183333333333333
1,UP,노량진,0,612,1306,2025-06-09 08:34:00,2025-06-09 08:32:19,-1.6833333333333333
1,UP,노량진,0,426,36,2025-06-09 08:41:30,2025-06-09 08:43:58,2.466666666666667
1,UP,노량진,0,38,38,2025-06-09 08:46:30,2025-06-09 08:47:46,1.2666666666666666
1,UP,노량진,0,42,42,2025-06-09 09:04:30,2025-06-09 09:04:16,-0.23333333333333334
1,UP,노량진,0,432,432,2025-06-09 09:20:30,2025-06-09 09:20:28,-0.03333333333333333
1,UP,노량진,0,416,,2025-06-09 07:41:30,,
1,UP,노량진,0,24,,2025-06-09 07:46:30,,
1,UP,노량진,0,418,,2025-06-09 07:50:00,,
1,UP,노량진,0,608,,2025-06-09 07:56:30,,
1,UP,노량진,0,28,,2025-06-09 07:59:30,,
1,UP,노량진,0,420,,2025-06-09 08:04:00,,
1,UP,노량진,0,30,,2025-06-09 08:06:30,,
1,UP,노량진,0,32,,2025-06-09 08:21:30,,
